family,run_index,particle_size_um,distribution_density_pct
family_purple,0,197.79,-0.0801
family_purple,0,198.81,-0.0778
family_purple,0,199.83,-0.0765
family_purple,0,200.87,-0.074
family_purple,0,201.9,-0.0729
family_purple,0,202.94,-0.0706
family_purple,0,203.99,-0.0299
family_purple,1,203.99,-0.0695
family_purple,0,205.04,-0.0672
family_purple,0,206.1,-0.0663
family_purple,0,207.17,-0.0647
family_purple,0,208.24,-0.0638
family_purple,0,209.31,-0.0629
family_purple,0,210.39,-0.0623
family_purple,0,211.48,-0.0616
family_purple,0,212.57,-0.0609
family_purple,0,213.66,-0.0604
family_purple,0,214.77,-0.06
family_purple,0,215.88,-0.0595
family_purple,0,216.99,-0.0589
family_purple,0,218.11,-0.0577
family_purple,0,219.23,-0.0564
family_purple,0,220.37,-0.0537
family_purple,0,221.5,-0.0521
family_purple,0,222.65,-0.0487
family_purple,0,223.8,-0.0478
family_purple,0,224.95,-0.0462
family_purple,0,226.11,-0.0455
family_purple,0,227.28,-0.0272
family_purple,1,227.28,-0.0446
family_purple,0,228.45,-0.0442
family_purple,0,229.63,-0.0428
family_purple,0,230.82,-0.0419
family_purple,0,232.01,-0.0394
family_purple,0,233.2,-0.0241
family_purple,1,233.2,-0.0383
family_purple,0,234.41,-0.0358
family_purple,0,235.62,-0.0349
family_purple,0,236.83,-0.0326
family_purple,0,238.06,-0.0317
family_purple,0,239.28,-0.0304
family_purple,0,240.52,-0.0272
family_purple,1,240.52,-0.0295
family_purple,0,241.76,-0.027
family_purple,0,243.01,-0.0259
family_purple,0,244.26,-0.0236
family_purple,0,245.52,-0.0218
family_purple,0,246.79,-0.0191
family_purple,0,248.06,-0.0177
family_purple,0,249.34,0.0121
family_purple,1,249.34,-0.0157
family_purple,0,250.63,-0.0141
family_purple,0,251.92,-0.0114
family_purple,0,253.22,-0.01
family_purple,0,254.53,-0.0071
family_purple,0,255.84,-0.006
family_purple,0,257.16,-0.003
family_purple,0,258.49,-0.0012
family_purple,0,259.82,0.001
family_purple,0,261.17,0.0022
family_purple,0,262.51,0.0038
family_purple,0,263.87,0.0042
family_purple,0,265.23,0.0056
family_purple,0,266.6,0.0067
family_purple,0,267.97,0.0123
family_purple,0,269.36,0.0153
family_purple,0,270.75,0.0227
family_purple,0,272.14,0.025
family_purple,0,273.55,0.0297
family_purple,0,274.96,0.0297
family_purple,0,276.38,0.0297
family_purple,0,277.81,0.0297
family_purple,0,279.24,0.0297
family_purple,0,280.68,0.0309
family_purple,0,282.13,0.0349
family_purple,0,283.59,0.0374
family_purple,0,285.05,0.0429
family_purple,0,286.52,0.0456
family_purple,0,288.0,0.0496
family_purple,0,289.48,0.0508
family_purple,0,290.98,0.0537
family_purple,0,292.48,0.0555
family_purple,0,293.99,0.0745
family_purple,1,293.99,0.0578
family_purple,0,295.51,0.0745
family_purple,1,295.51,0.058
family_purple,0,297.03,0.0564
family_purple,0,298.56,0.0551
family_purple,0,300.11,0.0526
family_purple,0,301.65,0.0646
family_purple,1,301.65,0.0519
family_purple,0,303.21,0.0641
family_purple,1,303.21,0.0526
family_purple,0,312.72,0.0657
family_purple,0,314.34,0.067
family_purple,0,315.96,0.07
family_purple,0,317.59,0.0716
family_purple,0,319.23,0.0743
family_purple,0,320.87,0.0754
family_purple,0,322.53,0.0777
family_purple,0,332.65,0.117
family_purple,0,366.82,0.1505
family_purple,0,372.53,0.1518
family_purple,0,374.45,0.1511
family_purple,0,376.39,0.1498
family_purple,0,378.33,0.1491
family_purple,0,380.28,0.1505
family_purple,0,382.24,0.1527
family_purple,0,384.22,0.1568
family_purple,0,386.2,0.159
family_purple,0,388.19,0.1615
family_purple,0,390.2,0.1613
family_purple,0,392.21,0.1586
family_purple,0,394.23,0.1575
family_purple,0,396.27,0.1547
family_purple,0,398.31,0.1536
family_purple,0,406.6,0.1859
family_purple,1,406.6,0.1837
family_purple,2,406.6,0.1622
family_purple,0,408.7,0.1819
family_purple,1,408.7,0.1624
family_purple,0,410.81,0.1819
family_purple,1,410.81,0.1602
family_purple,0,412.93,0.155
family_purple,0,415.06,0.152
family_purple,0,417.2,0.1475
family_purple,0,419.35,0.1462
family_purple,0,421.52,0.1457
family_purple,0,423.69,0.1464
family_purple,0,425.88,0.1473
family_purple,0,428.08,0.1477
family_purple,0,430.29,0.1622
family_purple,1,430.29,0.1448
family_purple,0,432.51,0.1611
family_purple,1,432.51,0.1414
family_purple,0,434.74,0.1349
family_purple,0,436.98,0.1502
family_purple,1,436.98,0.1312
family_purple,0,439.24,0.1475
family_purple,1,439.24,0.1242
family_purple,0,441.5,0.1226
family_purple,0,443.78,0.1193
family_purple,0,446.07,0.1161
family_purple,0,448.37,0.1147
family_purple,0,450.69,0.1125
family_purple,0,453.01,0.1061
family_purple,0,455.35,0.1016
family_purple,0,457.7,0.0933
family_purple,1,457.7,0.0872
family_purple,0,460.06,0.0883
family_purple,1,460.06,0.0833
family_purple,2,460.06,0.0792
family_purple,0,462.44,0.11
family_purple,1,462.44,0.0797
family_purple,0,464.82,0.0772
family_purple,0,467.22,0.0745
family_purple,0,469.63,0.0734
family_purple,0,472.06,0.0709
family_purple,0,474.49,0.0693
family_purple,0,476.94,0.0643
family_purple,0,479.4,0.0607
family_purple,0,481.88,0.0535
family_purple,0,484.37,0.0499
family_purple,0,486.86,0.0704
family_purple,1,486.86,0.0634
family_purple,2,486.86,0.0594
family_purple,3,486.86,0.0435
family_purple,0,489.38,0.06
family_purple,1,489.38,0.0408
family_purple,0,491.9,0.053
family_purple,1,491.9,0.0456
family_purple,2,491.9,0.0381
family_purple,0,494.44,0.0478
family_purple,1,494.44,0.0381
family_purple,0,496.99,0.0363
family_purple,1,496.99,0.0295
family_purple,0,499.56,0.0266
family_purple,0,502.14,0.0212
family_purple,0,504.73,0.0255
family_purple,1,504.73,0.0146
family_purple,0,507.33,0.0071
family_purple,0,509.95,0.0022
family_purple,0,512.58,-0.0008
family_purple,1,512.58,-0.0094
family_purple,0,515.23,0.0013
family_purple,1,515.23,-0.0082
family_purple,0,517.89,-0.0109
family_purple,0,520.56,-0.0137
family_purple,0,531.39,-0.0412
family_purple,1,531.39,-0.072
family_purple,0,534.13,-0.0462
family_purple,0,536.89,-0.0494
family_purple,0,539.66,-0.0571
family_purple,0,542.44,-0.0604
family_purple,0,545.24,-0.0654
family_purple,0,548.06,-0.0681
family_purple,0,550.88,-0.0726
family_purple,0,553.73,-0.0769
family_purple,0,556.58,-0.084
family_purple,0,559.46,-0.0876
family_purple,0,568.16,-0.1002
family_purple,0,574.04,-0.1066
family_purple,0,577.0,-0.1093
family_purple,0,579.98,-0.1129
family_purple,0,582.98,-0.1156
family_purple,1,582.98,-0.1233
family_purple,0,585.98,-0.1224
family_purple,0,589.01,-0.1246
family_purple,0,592.05,-0.1264
family_purple,1,592.05,-0.1294
family_purple,2,592.05,-0.133
family_purple,0,595.1,-0.1348
family_purple,0,598.17,-0.138
family_purple,0,601.26,-0.1389
family_purple,0,604.36,-0.1409
family_purple,0,607.48,-0.1436
family_purple,0,610.62,-0.1475
family_purple,0,616.94,-0.1486
family_purple,0,620.12,-0.1502
family_purple,0,623.32,-0.1533
family_purple,0,626.54,-0.1545
family_purple,0,629.77,-0.1567
family_purple,0,633.02,-0.1588
family_purple,0,636.29,-0.1633
family_purple,0,639.57,-0.1658
family_purple,0,642.87,-0.1646
family_purple,1,642.87,-0.1685
family_purple,0,646.19,-0.1694
family_purple,0,649.52,-0.1708
family_purple,1,649.52,-0.1732
family_purple,0,652.88,-0.1708
family_purple,1,652.88,-0.1739
family_purple,0,656.24,-0.1784
family_purple,0,659.63,-0.1793
family_purple,0,663.04,-0.1825
family_purple,0,666.46,-0.1834
family_purple,0,669.9,-0.1857
family_purple,0,673.35,-0.1866
family_purple,0,676.83,-0.1886
family_purple,0,680.32,-0.1888
family_purple,0,683.83,-0.1893
family_purple,0,687.36,-0.1895
family_purple,0,690.91,-0.1897
family_purple,0,694.47,-0.1902
family_purple,0,698.06,-0.1911
family_purple,0,701.66,-0.1913
family_purple,0,705.28,-0.1915
family_purple,0,708.92,-0.1918
family_purple,0,716.26,-0.1922
family_purple,0,719.95,-0.1922
family_purple,0,723.67,-0.1922
family_purple,0,727.4,-0.1927
family_purple,0,734.93,-0.1936
family_purple,0,746.37,-0.1972
family_purple,0,750.22,-0.1974
family_purple,0,754.09,-0.1981
family_purple,0,757.98,-0.1983
family_purple,0,761.89,-0.199
family_purple,0,765.83,-0.1995
family_purple,0,769.78,-0.1997
family_purple,0,773.75,-0.1992
family_purple,0,777.74,-0.1995
family_purple,0,781.76,-0.1992
family_purple,0,785.79,-0.1995
family_purple,0,789.85,-0.1999
family_purple,0,793.92,-0.2001
family_purple,0,802.14,-0.2015
family_purple,0,806.28,-0.2015
family_purple,0,810.44,-0.2017
family_purple,0,814.62,-0.1995
family_purple,1,814.62,-0.2024
family_purple,0,818.83,-0.1988
family_purple,1,818.83,-0.2024
family_purple,0,823.05,-0.1979
family_purple,1,823.05,-0.2026
family_purple,0,827.3,-0.1979
family_purple,1,827.3,-0.2026
family_purple,0,831.57,-0.1981
family_purple,1,831.57,-0.2026
family_purple,0,835.86,-0.2031
family_purple,0,840.17,-0.2035
family_purple,0,853.25,-0.2017
family_purple,0,857.65,-0.2013
family_purple,0,866.53,-0.2031
family_purple,0,871.0,-0.2033
family_purple,0,875.49,-0.2033
family_purple,0,880.01,-0.2033
family_purple,0,884.55,-0.2042
family_purple,0,889.12,-0.2042
family_purple,0,893.71,-0.2042
family_purple,0,898.32,-0.2042
family_purple,0,902.95,-0.2042
family_purple,0,907.61,-0.2042
family_purple,0,912.3,-0.2042
family_purple,0,917.01,-0.2042
family_purple,0,921.74,-0.2042
family_purple,0,926.49,-0.2042
family_purple,0,931.28,-0.204
family_magenta,0,17.78,-0.199
family_magenta,0,18.34,-0.1995
family_magenta,0,18.44,-0.1997
family_magenta,0,18.53,-0.1997
family_magenta,0,18.63,-0.1999
family_magenta,0,19.21,-0.197
family_magenta,0,19.31,-0.1967
family_magenta,0,19.41,-0.1956
family_magenta,0,19.51,-0.1954
family_magenta,0,19.61,-0.1952
family_magenta,0,19.71,-0.1952
family_magenta,0,19.81,-0.1956
family_magenta,0,19.91,-0.1958
family_magenta,0,20.02,-0.1961
family_magenta,0,20.12,-0.1961
family_magenta,0,20.22,-0.1956
family_magenta,0,20.33,-0.1956
family_magenta,0,20.75,-0.1961
family_magenta,0,20.86,-0.1963
family_magenta,0,20.97,-0.1956
family_magenta,0,21.96,-0.1931
family_magenta,0,22.07,-0.1931
family_magenta,0,22.65,-0.1895
family_magenta,0,22.77,-0.1893
family_magenta,0,22.88,-0.1888
family_magenta,0,23.0,-0.1886
family_magenta,0,23.12,-0.1884
family_magenta,0,23.24,-0.1884
family_magenta,0,23.36,-0.1879
family_magenta,0,23.48,-0.1877
family_magenta,0,23.6,-0.1875
family_magenta,0,23.72,-0.187
family_magenta,0,23.85,-0.1868
family_magenta,0,24.09,-0.1863
family_magenta,0,25.63,-0.1834
family_magenta,0,25.76,-0.1834
family_magenta,0,25.89,-0.1832
family_magenta,0,26.03,-0.1821
family_magenta,0,26.16,-0.1814
family_magenta,0,26.3,-0.1809
family_magenta,0,26.43,-0.1802
family_magenta,0,26.57,-0.18
family_magenta,0,26.71,-0.1753
family_magenta,0,26.84,-0.175
family_magenta,0,26.98,-0.1748
family_magenta,0,27.12,-0.1744
family_magenta,0,27.54,-0.1714
family_magenta,0,27.69,-0.1714
family_magenta,0,27.83,-0.1719
family_magenta,0,27.97,-0.1708
family_magenta,0,28.12,-0.1696
family_magenta,0,28.55,-0.1649
family_magenta,0,28.7,-0.1653
family_magenta,0,29.0,-0.1674
family_magenta,0,29.15,-0.1674
family_magenta,0,30.06,-0.1579
family_magenta,0,30.22,-0.1563
family_magenta,0,30.37,-0.1556
family_magenta,1,30.37,-0.1619
family_magenta,0,30.69,-0.1642
family_magenta,0,30.85,-0.1635
family_magenta,0,31.81,-0.1497
family_magenta,0,31.98,-0.1497
family_magenta,0,32.14,-0.1511
family_magenta,1,32.14,-0.1561
family_magenta,0,32.31,-0.1509
family_magenta,0,32.47,-0.1495
family_magenta,0,32.64,-0.1491
family_magenta,0,33.32,-0.1513
family_magenta,0,33.67,-0.1475
family_magenta,0,33.84,-0.1427
family_magenta,0,34.01,-0.142
family_magenta,0,34.19,-0.1425
family_magenta,0,34.37,-0.1414
family_magenta,0,35.08,-0.145
family_magenta,0,35.44,-0.1468
family_magenta,0,36.37,-0.1436
family_magenta,0,36.56,-0.1337
family_magenta,1,36.56,-0.1441
family_magenta,0,38.09,-0.1402
family_magenta,0,38.29,-0.14
family_magenta,0,38.49,-0.14
family_magenta,0,40.11,-0.1468
family_magenta,1,40.11,-0.1515
family_magenta,0,40.31,-0.1475
family_magenta,1,40.31,-0.1552
family_magenta,0,40.52,-0.1448
family_magenta,0,40.73,-0.1436
family_magenta,0,41.36,-0.1624
family_magenta,0,42.66,-0.1493
family_magenta,0,44.45,-0.1018
family_magenta,0,44.68,-0.0835
family_magenta,1,44.68,-0.1014
family_magenta,0,44.91,-0.0824
family_magenta,0,46.56,-0.1118
family_magenta,1,46.56,-0.1154
family_magenta,0,47.04,-0.1287
family_magenta,0,47.29,-0.1287
family_magenta,0,47.78,-0.1102
family_magenta,0,48.27,-0.0846
family_magenta,1,48.27,-0.0925
family_magenta,0,48.52,-0.0894
family_magenta,0,52.41,-0.1301
family_magenta,0,52.68,-0.1346
family_magenta,0,52.96,-0.1353
family_magenta,0,53.23,-0.1255
family_magenta,0,53.5,-0.1253
family_magenta,0,54.9,-0.1389
family_magenta,1,54.9,-0.1436
family_magenta,0,55.18,-0.1389
family_magenta,0,55.47,-0.1364
family_magenta,0,56.91,-0.135
family_magenta,0,59.92,-0.1384
family_magenta,0,60.23,-0.1368
family_magenta,0,60.54,-0.1285
family_magenta,1,60.54,-0.1357
family_magenta,0,60.85,-0.1289
family_magenta,0,61.17,-0.1294
family_magenta,0,61.8,-0.1321
family_magenta,0,62.12,-0.131
family_magenta,0,65.06,-0.1325
family_magenta,0,65.74,-0.1344
family_magenta,0,66.42,-0.1373
family_magenta,0,71.75,-0.1475
family_magenta,0,72.49,-0.1477
family_magenta,0,72.86,-0.1264
family_magenta,1,72.86,-0.1486
family_magenta,0,74.0,-0.1179
family_magenta,1,74.0,-0.1323
family_magenta,0,74.38,-0.1181
family_magenta,1,74.38,-0.1316
family_magenta,0,74.76,-0.135
family_magenta,0,79.53,-0.1511
family_magenta,0,79.94,-0.1511
family_magenta,0,80.35,-0.1522
family_magenta,0,81.18,-0.15
family_magenta,0,81.6,-0.1488
family_magenta,0,82.02,-0.1486
family_magenta,0,82.45,-0.1481
family_magenta,0,83.73,-0.1434
family_magenta,1,83.73,-0.1549
family_magenta,0,84.16,-0.1561
family_magenta,0,84.6,-0.1552
family_magenta,0,85.03,-0.1547
family_magenta,0,86.36,-0.1427
family_magenta,0,87.25,-0.1344
family_magenta,0,87.7,-0.1335
family_magenta,0,88.15,-0.1289
family_magenta,0,88.61,-0.1289
family_magenta,1,88.61,-0.1321
family_magenta,0,89.06,-0.133
family_magenta,0,89.52,-0.1391
family_magenta,0,89.99,-0.1398
family_magenta,0,90.45,-0.1391
family_magenta,1,90.45,-0.1429
family_magenta,2,90.45,-0.1676
family_magenta,0,90.92,-0.1416
family_magenta,1,90.92,-0.1653
family_magenta,0,93.77,-0.1457
family_magenta,0,94.25,-0.1466
family_magenta,0,94.74,-0.1506
family_magenta,0,95.23,-0.1506
family_magenta,0,117.0,-0.1325
family_magenta,0,120.67,-0.1307
family_magenta,0,122.55,-0.1307
family_magenta,0,123.18,-0.1305
family_magenta,0,124.45,-0.1292
family_magenta,0,126.39,-0.1262
family_magenta,0,127.04,-0.1267
family_magenta,0,127.7,-0.1271
family_magenta,0,138.66,-0.117
family_magenta,0,139.38,-0.116
family_magenta,0,140.1,-0.1151
family_magenta,0,140.82,-0.114
family_magenta,0,141.54,-0.1131
family_magenta,0,142.28,-0.112
family_magenta,0,143.01,-0.1104
family_magenta,0,143.75,-0.1095
family_magenta,0,144.49,-0.1093
family_magenta,0,145.24,-0.1084
family_magenta,0,145.98,-0.1079
family_magenta,0,146.74,-0.1075
family_magenta,0,149.02,-0.1075
family_magenta,0,153.7,-0.1027
family_magenta,0,154.49,-0.1025
family_magenta,0,159.33,-0.107
family_magenta,0,160.16,-0.1068
family_magenta,0,160.98,-0.0977
family_magenta,1,160.98,-0.1068
family_magenta,0,161.81,-0.0975
family_magenta,1,161.81,-0.1063
family_magenta,0,162.65,-0.0975
family_magenta,1,162.65,-0.1059
family_magenta,0,163.49,-0.105
family_magenta,0,164.33,-0.1043
family_magenta,0,165.18,-0.093
family_magenta,1,165.18,-0.1036
family_magenta,0,166.03,-0.0919
family_magenta,1,166.03,-0.1032
family_magenta,0,166.89,-0.0914
family_magenta,1,166.89,-0.1032
family_magenta,0,167.75,-0.1027
family_magenta,0,169.49,-0.0896
family_magenta,0,173.91,-0.086
family_magenta,0,174.8,-0.0858
family_magenta,0,177.52,-0.083
family_magenta,0,178.44,-0.0821
family_magenta,0,179.36,-0.0815
family_magenta,0,182.15,-0.079
family_magenta,0,183.09,-0.0785
family_magenta,0,184.04,-0.0781
family_magenta,0,184.99,-0.0772
family_magenta,0,191.77,-0.0733
family_magenta,0,192.76,-0.0729
family_magenta,1,192.76,-0.088
family_magenta,0,193.76,-0.0695
family_magenta,1,193.76,-0.0724
family_magenta,2,193.76,-0.0808
family_magenta,3,193.76,-0.0828
family_magenta,4,193.76,-0.0867
family_magenta,0,194.76,-0.0828
family_magenta,0,195.76,-0.0645
family_magenta,1,195.76,-0.0788
family_magenta,2,195.76,-0.0835
family_magenta,0,196.77,-0.0618
family_magenta,1,196.77,-0.076
family_magenta,2,196.77,-0.0783
family_magenta,3,196.77,-0.0812
family_magenta,0,197.79,-0.0602
family_magenta,0,198.81,-0.0702
family_magenta,0,199.83,-0.055
family_magenta,1,199.83,-0.0688
family_magenta,0,200.87,-0.0654
family_magenta,0,201.9,-0.0476
family_magenta,1,201.9,-0.0641
family_magenta,0,202.94,-0.0485
family_magenta,1,202.94,-0.0616
family_magenta,0,203.99,-0.0476
family_magenta,0,205.04,-0.0437
family_magenta,0,206.1,-0.0424
family_magenta,0,209.31,-0.036
family_magenta,0,210.39,-0.0349
family_magenta,1,210.39,-0.0476
family_magenta,0,211.48,-0.0335
family_magenta,1,211.48,-0.0469
family_magenta,0,212.57,-0.0329
family_magenta,1,212.57,-0.0464
family_magenta,0,213.66,-0.032
family_magenta,0,214.77,-0.0317
family_magenta,0,218.11,-0.0259
family_magenta,0,222.65,-0.0168
family_magenta,0,223.8,-0.0161
family_magenta,0,224.95,-0.0152
family_magenta,0,226.11,-0.0141
family_magenta,0,230.82,-0.0051
family_magenta,0,232.01,-0.0096
family_magenta,0,236.83,-0.02
family_magenta,0,238.06,0.0026
family_magenta,1,238.06,-0.0193
family_magenta,0,239.28,0.0044
family_magenta,1,239.28,-0.0177
family_magenta,0,240.52,-0.017
family_magenta,0,241.76,-0.0118
family_magenta,0,243.01,-0.0107
family_magenta,0,244.26,0.013
family_magenta,1,244.26,-0.0078
family_magenta,0,245.52,-0.0064
family_magenta,0,246.79,0.0184
family_magenta,0,248.06,0.0189
family_magenta,1,248.06,0.0146
family_magenta,0,249.34,0.0221
family_magenta,0,250.63,0.0268
family_magenta,1,250.63,0.0239
family_magenta,0,251.92,0.0302
family_magenta,0,253.22,0.0336
family_magenta,1,253.22,0.0302
family_magenta,0,257.16,0.0379
family_magenta,0,259.82,0.0514
family_magenta,0,261.17,0.0512
family_magenta,0,262.51,0.0496
family_magenta,0,265.23,0.0469
family_magenta,0,266.6,0.0467
family_magenta,1,266.6,0.0245
family_magenta,0,267.97,0.0521
family_magenta,1,267.97,0.0297
family_magenta,2,267.97,0.027
family_magenta,0,269.36,0.0596
family_magenta,1,269.36,0.0533
family_magenta,2,269.36,0.0295
family_magenta,0,270.75,0.0377
family_magenta,1,270.75,0.0352
family_magenta,0,272.14,0.0377
family_magenta,0,273.55,0.0684
family_magenta,1,273.55,0.0444
family_magenta,0,274.96,0.0695
family_magenta,1,274.96,0.0453
family_magenta,0,276.38,0.0713
family_magenta,1,276.38,0.0481
family_magenta,0,277.81,0.0494
family_magenta,0,279.24,0.0519
family_magenta,0,280.68,0.0535
family_magenta,0,282.13,0.0562
family_magenta,0,283.59,0.093
family_magenta,1,283.59,0.058
family_magenta,0,285.05,0.0589
family_magenta,0,286.52,0.0978
family_magenta,0,288.0,0.0958
family_magenta,0,290.98,0.1034
family_magenta,0,292.48,0.1034
family_magenta,0,297.03,0.103
family_magenta,1,297.03,0.0693
family_magenta,0,298.56,0.0693
family_magenta,0,300.11,0.0691
family_magenta,0,301.65,0.0691
family_magenta,0,303.21,0.0693
family_magenta,0,304.78,0.072
family_magenta,1,304.78,0.0695
family_magenta,0,306.35,0.0743
family_magenta,0,307.93,0.0774
family_magenta,0,309.52,0.0813
family_magenta,0,311.12,0.0826
family_magenta,0,319.23,0.0994
family_magenta,0,320.87,0.0998
family_magenta,0,322.53,0.1337
family_magenta,1,322.53,0.1057
family_magenta,2,322.53,0.1021
family_magenta,0,324.19,0.1349
family_magenta,1,324.19,0.1075
family_magenta,2,324.19,0.0786
family_magenta,0,325.87,0.1382
family_magenta,1,325.87,0.0799
family_magenta,0,329.24,0.1154
family_magenta,0,330.94,0.1405
family_magenta,1,330.94,0.1156
family_magenta,0,334.36,0.1193
family_magenta,0,336.09,0.1511
family_magenta,1,336.09,0.1477
family_magenta,0,337.82,0.1236
family_magenta,0,339.57,0.1247
family_magenta,0,341.32,0.1269
family_magenta,0,343.08,0.1303
family_magenta,1,343.08,0.1041
family_magenta,0,344.85,0.1344
family_magenta,1,344.85,0.1052
family_magenta,0,346.63,0.164
family_magenta,1,346.63,0.1419
family_magenta,2,346.63,0.1102
family_magenta,0,348.42,0.1627
family_magenta,1,348.42,0.1432
family_magenta,2,348.42,0.112
family_magenta,0,350.22,0.1769
family_magenta,1,350.22,0.1468
family_magenta,2,350.22,0.1165
family_magenta,0,352.03,0.1796
family_magenta,1,352.03,0.1545
family_magenta,2,352.03,0.1493
family_magenta,3,352.03,0.1468
family_magenta,4,352.03,0.1197
family_magenta,0,353.84,0.1873
family_magenta,1,353.84,0.1771
family_magenta,2,353.84,0.164
family_magenta,3,353.84,0.1274
family_magenta,0,355.67,0.1981
family_magenta,1,355.67,0.1887
family_magenta,2,355.67,0.1654
family_magenta,3,355.67,0.1631
family_magenta,4,355.67,0.1529
family_magenta,5,355.67,0.129
family_magenta,0,357.5,0.1909
family_magenta,1,357.5,0.1767
family_magenta,2,357.5,0.1731
family_magenta,3,357.5,0.1697
family_magenta,4,357.5,0.1557
family_magenta,0,359.35,0.218
family_magenta,1,359.35,0.1979
family_magenta,2,359.35,0.1819
family_magenta,3,359.35,0.1798
family_magenta,4,359.35,0.1731
family_magenta,5,359.35,0.1593
family_magenta,6,359.35,0.1568
family_magenta,0,361.2,0.2162
family_magenta,1,361.2,0.2
family_magenta,2,361.2,0.1613
family_magenta,0,363.07,0.2013
family_magenta,0,364.94,0.2018
family_magenta,1,364.94,0.1907
family_magenta,0,366.82,0.2079
family_magenta,1,366.82,0.1916
family_magenta,0,368.72,0.2045
family_magenta,1,368.72,0.1816
family_magenta,0,370.62,0.2065
family_magenta,1,370.62,0.197
family_magenta,0,372.53,0.1859
family_magenta,0,374.45,0.2142
family_magenta,1,374.45,0.1864
family_magenta,0,378.33,0.2149
family_magenta,0,380.28,0.2388
family_magenta,0,384.22,0.2305
family_magenta,0,388.19,0.2156
family_magenta,0,390.2,0.2158
family_magenta,0,392.21,0.211
family_magenta,0,398.31,0.2183
family_magenta,0,408.7,0.2002
family_magenta,0,410.81,0.2004
family_magenta,0,419.35,0.2011
family_magenta,0,425.88,0.1957
family_magenta,1,425.88,0.1812
family_magenta,0,430.29,0.19
family_magenta,1,430.29,0.1722
family_magenta,0,434.74,0.1844
family_magenta,0,436.98,0.1846
family_magenta,1,436.98,0.1805
family_magenta,0,439.24,0.1868
family_magenta,1,439.24,0.1796
family_magenta,0,441.5,0.1871
family_magenta,1,441.5,0.1789
family_magenta,2,441.5,0.174
family_magenta,0,443.78,0.1787
family_magenta,1,443.78,0.1742
family_magenta,0,446.07,0.169
family_magenta,0,450.69,0.1543
family_magenta,1,450.69,0.1495
family_magenta,0,453.01,0.1493
family_magenta,1,453.01,0.1437
family_magenta,0,455.35,0.1419
family_magenta,0,457.7,0.1382
family_magenta,1,457.7,0.1186
family_magenta,0,460.06,0.1188
family_magenta,1,460.06,0.1156
family_magenta,0,462.44,0.1231
family_magenta,1,462.44,0.1141
family_magenta,0,464.82,0.1233
family_magenta,1,464.82,0.1093
family_magenta,0,467.22,0.1168
family_magenta,1,467.22,0.1075
family_magenta,0,469.63,0.1163
family_magenta,1,469.63,0.103
family_magenta,0,472.06,0.0982
family_magenta,0,474.49,0.0928
family_magenta,1,474.49,0.086
family_magenta,0,476.94,0.0851
family_magenta,0,479.4,0.0817
family_magenta,0,481.88,0.0811
family_magenta,0,484.37,0.0806
family_magenta,1,484.37,0.0716
family_magenta,2,484.37,0.0668
family_magenta,0,486.86,0.0677
family_magenta,1,486.86,0.0618
family_magenta,2,486.86,0.0573
family_magenta,0,489.38,0.0673
family_magenta,1,489.38,0.0598
family_magenta,0,491.9,0.0618
family_magenta,1,491.9,0.0578
family_magenta,2,491.9,0.0501
family_magenta,0,494.44,0.0453
family_magenta,0,496.99,0.0467
family_magenta,1,496.99,0.041
family_magenta,0,499.56,0.0386
family_magenta,1,499.56,0.0325
family_magenta,0,502.14,0.032
family_magenta,1,502.14,0.0123
family_magenta,0,504.73,0.027
family_magenta,1,504.73,0.0234
family_magenta,0,507.33,-0.0026
family_magenta,0,509.95,-0.0024
family_magenta,1,509.95,-0.0073
family_magenta,0,512.58,-0.0064
family_magenta,1,512.58,-0.01
family_magenta,2,512.58,-0.0121
family_magenta,0,515.23,-0.0062
family_magenta,0,523.24,-0.0209
family_magenta,0,525.95,-0.0222
family_magenta,0,528.66,-0.0288
family_magenta,0,531.39,-0.032
family_magenta,0,536.89,-0.0458
family_magenta,0,539.66,-0.0537
family_magenta,1,539.66,-0.0602
family_magenta,0,542.44,-0.0534
family_magenta,1,542.44,-0.0602
family_magenta,2,542.44,-0.0695
family_magenta,0,545.24,-0.0742
family_magenta,0,548.06,-0.0634
family_magenta,1,548.06,-0.0785
family_magenta,0,565.25,-0.105
family_magenta,0,568.16,-0.1038
family_magenta,1,568.16,-0.1084
family_magenta,0,571.09,-0.1088
family_magenta,0,574.04,-0.1122
family_magenta,0,577.0,-0.1145
family_magenta,0,579.98,-0.1179
family_magenta,0,582.98,-0.1203
family_magenta,0,592.05,-0.1303
family_magenta,0,595.1,-0.1319
family_magenta,0,598.17,-0.1339
family_magenta,0,601.26,-0.1353
family_magenta,0,604.36,-0.14
family_magenta,0,607.48,-0.1468
family_magenta,0,610.62,-0.1491
family_magenta,0,613.77,-0.1502
family_magenta,0,620.12,-0.1567
family_magenta,0,626.54,-0.1615
family_magenta,0,629.77,-0.1622
family_magenta,0,633.02,-0.164
family_magenta,0,636.29,-0.1642
family_magenta,0,642.87,-0.1714
family_magenta,0,646.19,-0.1721
family_magenta,0,649.52,-0.1732
family_magenta,0,652.88,-0.1762
family_magenta,0,656.24,-0.1807
family_magenta,0,659.63,-0.1809
family_magenta,0,663.04,-0.1787
family_magenta,1,663.04,-0.1814
family_magenta,0,666.46,-0.1816
family_magenta,0,673.35,-0.1879
family_magenta,0,676.83,-0.187
family_magenta,0,680.32,-0.187
family_magenta,0,683.83,-0.1879
