series,run_index,time_s,flow_rate_g_per_s
2g_fines_purple,4,30.81,0.3075
2g_fines_purple,5,30.81,0.259
2g_fines_purple,0,30.86,1.396
2g_fines_purple,1,30.86,0.4572
2g_fines_purple,2,30.86,0.3136
2g_fines_purple,3,30.86,0.2428
2g_fines_purple,4,30.86,0.1882
2g_fines_purple,0,30.92,1.3595
2g_fines_purple,1,30.92,0.4572
2g_fines_purple,2,30.92,0.4289
2g_fines_purple,3,30.92,0.3338
2g_fines_purple,4,30.92,0.2408
2g_fines_purple,5,30.92,0.1861
2g_fines_purple,0,30.97,1.489
2g_fines_purple,1,30.97,1.3434
2g_fines_purple,2,30.97,1.2179
2g_fines_purple,3,30.97,0.4249
2g_fines_purple,4,30.97,0.3075
2g_fines_purple,5,30.97,0.178
2g_fines_purple,0,31.02,1.485
2g_fines_purple,1,31.02,1.3353
2g_fines_purple,2,31.02,1.2503
2g_fines_purple,3,31.02,0.4228
2g_fines_purple,4,31.02,0.3965
2g_fines_purple,5,31.02,0.3035
2g_fines_purple,6,31.02,0.2003
2g_fines_purple,7,31.02,0.174
2g_fines_purple,0,31.08,1.4708
2g_fines_purple,1,31.08,1.3272
2g_fines_purple,2,31.08,1.1734
2g_fines_purple,3,31.08,0.4006
2g_fines_purple,4,31.08,0.3014
2g_fines_purple,5,31.08,0.2003
2g_fines_purple,6,31.08,0.172
2g_fines_purple,0,31.13,1.4668
2g_fines_purple,1,31.13,1.4243
2g_fines_purple,2,31.13,1.3353
2g_fines_purple,3,31.13,1.1714
2g_fines_purple,4,31.13,0.4026
2g_fines_purple,5,31.13,0.3237
2g_fines_purple,6,31.13,0.178
2g_fines_purple,7,31.13,0.1376
2g_fines_purple,0,31.19,1.404
2g_fines_purple,1,31.19,1.3454
2g_fines_purple,2,31.19,0.4329
2g_fines_purple,3,31.19,0.3277
2g_fines_purple,4,31.19,0.174
2g_fines_purple,5,31.19,0.1295
2g_fines_purple,0,31.24,1.398
2g_fines_purple,1,31.24,0.4329
2g_fines_purple,2,31.24,0.3298
2g_fines_purple,3,31.24,0.172
2g_fines_purple,4,31.24,0.1194
2g_fines_purple,0,31.3,1.396
2g_fines_purple,1,31.3,0.1113
2g_fines_purple,0,31.35,1.4405
2g_fines_purple,1,31.35,1.3939
2g_fines_purple,2,31.35,0.4613
2g_fines_purple,3,31.35,0.0728
2g_fines_purple,0,31.41,1.4708
2g_fines_purple,1,31.41,1.4465
2g_fines_purple,2,31.41,0.4653
2g_fines_purple,3,31.41,0.3419
2g_fines_purple,4,31.41,0.0647
2g_fines_purple,0,31.46,1.5092
2g_fines_purple,1,31.46,1.4587
2g_fines_purple,2,31.46,1.4162
2g_fines_purple,3,31.46,1.1936
2g_fines_purple,4,31.46,0.4673
2g_fines_purple,5,31.46,0.3419
2g_fines_purple,6,31.46,0.1618
2g_fines_purple,7,31.46,0.0546
2g_fines_purple,0,31.51,1.5012
2g_fines_purple,1,31.51,1.4
2g_fines_purple,2,31.51,1.3353
2g_fines_purple,3,31.51,0.4977
2g_fines_purple,4,31.51,0.3419
2g_fines_purple,5,31.51,0.1578
2g_fines_purple,6,31.51,0.0465
2g_fines_purple,0,31.57,1.4991
2g_fines_purple,1,31.57,1.4506
2g_fines_purple,2,31.57,1.4061
2g_fines_purple,3,31.57,1.3353
2g_fines_purple,4,31.57,1.2746
2g_fines_purple,5,31.57,0.5301
2g_fines_purple,6,31.57,0.4977
2g_fines_purple,7,31.57,0.3116
2g_fines_purple,8,31.57,0.1558
2g_fines_purple,0,31.62,1.4405
2g_fines_purple,1,31.62,1.2705
2g_fines_purple,2,31.62,1.2058
2g_fines_purple,3,31.62,0.5301
2g_fines_purple,4,31.62,0.3116
2g_fines_purple,5,31.62,0.1275
2g_fines_purple,0,31.68,1.2038
2g_fines_purple,1,31.68,1.1572
2g_fines_purple,2,31.68,0.1275
2g_fines_purple,0,31.73,1.141
2g_fines_purple,1,31.73,1.0925
2g_fines_purple,2,31.73,0.3035
2g_fines_purple,3,31.73,0.1275
2g_fines_purple,0,31.79,1.3939
2g_fines_purple,1,31.79,1.139
2g_fines_purple,2,31.79,1.0763
2g_fines_purple,3,31.79,0.5442
2g_fines_purple,4,31.79,0.3075
2g_fines_purple,0,31.84,1.3899
2g_fines_purple,1,31.84,1.0743
2g_fines_purple,2,31.84,0.5422
2g_fines_purple,3,31.84,0.3095
2g_fines_purple,4,31.84,0.1416
2g_fines_purple,5,31.84,0.0506
2g_fines_purple,0,31.9,1.3838
2g_fines_purple,1,31.9,1.0277
2g_fines_purple,2,31.9,0.5402
2g_fines_purple,3,31.9,0.3399
2g_fines_purple,4,31.9,0.1376
2g_fines_purple,5,31.9,0.0486
2g_fines_purple,0,31.95,1.3919
2g_fines_purple,1,31.95,1.0116
2g_fines_purple,2,31.95,0.3399
2g_fines_purple,3,31.95,0.1355
2g_fines_purple,4,31.95,0.0465
2g_fines_purple,0,32.0,1.3899
2g_fines_purple,1,32.0,1.0095
2g_fines_purple,2,32.0,0.963
2g_fines_purple,3,32.0,0.3723
2g_fines_purple,4,32.0,0.0465
2g_fines_purple,0,32.06,1.3919
2g_fines_purple,1,32.06,0.9468
2g_fines_purple,2,32.06,0.522
2g_fines_purple,3,32.06,0.3723
2g_fines_purple,4,32.06,0.1092
2g_fines_purple,5,32.06,0.0465
2g_fines_purple,0,32.11,1.3939
2g_fines_purple,1,32.11,0.9448
2g_fines_purple,2,32.11,0.8983
2g_fines_purple,3,32.11,0.5503
2g_fines_purple,4,32.11,0.522
2g_fines_purple,5,32.11,0.3803
2g_fines_purple,6,32.11,0.1133
2g_fines_purple,7,32.11,0.0445
2g_fines_purple,0,32.17,0.8821
2g_fines_purple,1,32.17,0.5543
2g_fines_purple,2,32.17,0.3803
2g_fines_purple,3,32.17,0.1153
2g_fines_purple,4,32.17,0.0425
2g_fines_purple,0,32.22,1.4081
2g_fines_purple,1,32.22,1.2503
2g_fines_purple,2,32.22,0.8801
2g_fines_purple,3,32.22,0.8295
2g_fines_purple,4,32.22,0.5867
2g_fines_purple,5,32.22,0.5564
2g_fines_purple,6,32.22,0.0425
2g_fines_purple,0,32.28,1.3919
2g_fines_purple,1,32.28,0.8234
2g_fines_purple,2,32.28,0.6191
2g_fines_purple,3,32.28,0.5867
2g_fines_purple,4,32.28,0.3561
2g_fines_purple,0,32.33,1.3899
2g_fines_purple,1,32.33,1.3434
2g_fines_purple,2,32.33,0.8113
2g_fines_purple,3,32.33,0.6474
2g_fines_purple,4,32.33,0.6191
2g_fines_purple,5,32.33,0.3581
2g_fines_purple,0,32.39,1.3353
2g_fines_purple,1,32.39,0.8052
2g_fines_purple,2,32.39,0.6514
2g_fines_purple,3,32.39,0.3581
2g_fines_purple,4,32.39,0.1396
2g_fines_purple,0,32.44,1.3393
2g_fines_purple,1,32.44,1.3171
2g_fines_purple,2,32.44,0.7688
2g_fines_purple,3,32.44,0.6838
2g_fines_purple,4,32.44,0.6535
2g_fines_purple,5,32.44,0.1416
2g_fines_purple,0,32.49,1.3454
2g_fines_purple,1,32.49,1.315
2g_fines_purple,2,32.49,0.7526
2g_fines_purple,3,32.49,0.704
2g_fines_purple,4,32.49,0.6798
2g_fines_purple,5,32.49,0.1436
2g_fines_purple,0,32.55,1.4
2g_fines_purple,1,32.55,1.3434
2g_fines_purple,2,32.55,0.7506
2g_fines_purple,3,32.55,0.6838
2g_fines_purple,4,32.55,0.6393
2g_fines_purple,0,32.6,1.4647
2g_fines_purple,1,32.6,1.4081
2g_fines_purple,2,32.6,1.3838
2g_fines_purple,3,32.6,0.6818
2g_fines_purple,4,32.6,0.6231
2g_fines_purple,5,32.6,0.5746
2g_fines_purple,0,32.66,1.5173
2g_fines_purple,1,32.66,1.4647
2g_fines_purple,2,32.66,0.6231
2g_fines_purple,3,32.66,0.5584
2g_fines_purple,4,32.66,0.5098
2g_fines_purple,5,32.66,0.352
2g_fines_purple,6,32.66,0.1497
2g_fines_purple,0,32.71,1.5092
2g_fines_purple,1,32.71,0.5564
2g_fines_purple,2,32.71,0.4936
2g_fines_purple,3,32.71,0.4451
2g_fines_purple,4,32.71,0.3844
2g_fines_purple,5,32.71,0.352
2g_fines_purple,6,32.71,0.1821
2g_fines_purple,7,32.71,0.1538
2g_fines_purple,0,32.77,1.5072
2g_fines_purple,1,32.77,1.4647
2g_fines_purple,2,32.77,0.4916
2g_fines_purple,3,32.77,0.4289
2g_fines_purple,4,32.77,0.3682
2g_fines_purple,5,32.77,0.1861
2g_fines_purple,6,32.77,0.1558
2g_fines_purple,0,32.82,1.489
2g_fines_purple,1,32.82,1.4526
2g_fines_purple,2,32.82,0.4269
2g_fines_purple,3,32.82,0.3642
2g_fines_purple,4,32.82,0.3095
2g_fines_purple,5,32.82,0.2185
2g_fines_purple,6,32.82,0.1882
2g_fines_purple,0,32.88,1.4607
2g_fines_purple,1,32.88,1.4384
2g_fines_purple,2,32.88,0.6231
2g_fines_purple,3,32.88,0.4188
2g_fines_purple,4,32.88,0.3055
2g_fines_purple,5,32.88,0.2185
2g_fines_purple,0,32.93,0.6251
2g_fines_purple,1,32.93,0.2913
2g_fines_purple,0,32.98,0.6251
2g_fines_purple,1,32.98,0.2873
2g_fines_purple,0,33.04,1.4647
2g_fines_purple,1,33.04,0.4208
2g_fines_purple,2,33.04,0.2064
2g_fines_purple,0,33.09,1.4486
2g_fines_purple,1,33.09,0.4168
2g_fines_purple,2,33.09,0.2509
2g_fines_purple,3,33.09,0.2104
2g_fines_purple,0,33.15,1.4465
2g_fines_purple,1,33.15,1.3838
2g_fines_purple,2,33.15,0.611
2g_fines_purple,3,33.15,0.4147
2g_fines_purple,4,33.15,0.2306
2g_fines_purple,0,33.2,1.3838
2g_fines_purple,1,33.2,1.3353
2g_fines_purple,2,33.2,0.6069
2g_fines_purple,3,33.2,0.2327
2g_fines_purple,0,33.26,1.3353
2g_fines_purple,1,33.26,1.311
2g_fines_purple,2,33.26,1.2705
2g_fines_purple,3,33.26,0.6049
2g_fines_purple,4,33.26,0.3884
2g_fines_purple,5,33.26,0.2347
2g_fines_purple,6,33.26,0.1841
2g_fines_purple,0,33.31,1.3069
2g_fines_purple,1,33.31,1.2705
2g_fines_purple,2,33.31,1.2442
2g_fines_purple,3,33.31,1.2058
2g_fines_purple,4,33.31,0.6029
2g_fines_purple,5,33.31,0.3884
2g_fines_purple,6,33.31,0.2387
2g_fines_purple,7,33.31,0.1699
2g_fines_purple,0,33.37,1.2462
2g_fines_purple,1,33.37,1.1896
2g_fines_purple,2,33.37,1.141
2g_fines_purple,3,33.37,0.6069
2g_fines_purple,4,33.37,0.3561
2g_fines_purple,5,33.37,0.2671
2g_fines_purple,6,33.37,0.2408
2g_fines_purple,7,33.37,0.1659
2g_fines_purple,8,33.37,0.1214
2g_fines_purple,0,33.42,1.1815
2g_fines_purple,1,33.42,1.1249
2g_fines_purple,2,33.42,1.0763
2g_fines_purple,3,33.42,0.609
2g_fines_purple,4,33.42,0.346
2g_fines_purple,5,33.42,0.2711
2g_fines_purple,6,33.42,0.1052
2g_fines_purple,0,33.47,1.1168
2g_fines_purple,1,33.47,1.0601
2g_fines_purple,2,33.47,1.0116
2g_fines_purple,3,33.47,0.3642
2g_fines_purple,4,33.47,0.3358
2g_fines_purple,5,33.47,0.2731
2g_fines_purple,6,33.47,0.1032
2g_fines_purple,0,33.53,1.052
2g_fines_purple,1,33.53,0.9954
2g_fines_purple,2,33.53,0.9468
2g_fines_purple,3,33.53,0.3965
2g_fines_purple,4,33.53,0.3682
2g_fines_purple,5,33.53,0.0566
2g_fines_purple,0,33.58,0.9873
2g_fines_purple,1,33.58,0.9306
2g_fines_purple,2,33.58,0.8821
2g_fines_purple,3,33.58,0.4006
2g_fines_purple,4,33.58,0.3702
2g_fines_purple,5,33.58,0.0486
2g_fines_purple,0,33.64,0.9225
2g_fines_purple,1,33.64,0.8659
2g_fines_purple,2,33.64,0.4329
2g_fines_purple,3,33.64,0.4026
2g_fines_purple,4,33.64,0.0384
2g_fines_purple,0,33.69,0.8618
2g_fines_purple,1,33.69,0.4329
2g_fines_purple,2,33.69,0.2731
2g_fines_purple,3,33.69,0.0303
2g_fines_purple,0,33.75,0.8173
2g_fines_purple,1,33.75,0.613
2g_fines_purple,2,33.75,0.2711
2g_fines_purple,0,33.8,0.8173
2g_fines_purple,1,33.8,0.8012
2g_fines_purple,2,33.8,0.613
2g_fines_purple,3,33.8,0.2691
2g_fines_purple,0,33.86,0.7931
2g_fines_purple,1,33.86,0.7526
2g_fines_purple,2,33.86,0.613
2g_fines_purple,3,33.86,0.4633
2g_fines_purple,0,33.91,0.791
2g_fines_purple,1,33.91,0.7526
2g_fines_purple,2,33.91,0.7283
2g_fines_purple,3,33.91,0.6717
2g_fines_purple,4,33.91,0.6231
2g_fines_purple,5,33.91,0.4633
2g_fines_purple,6,33.91,0.441
2g_fines_purple,0,33.97,0.7344
2g_fines_purple,1,33.97,0.6717
2g_fines_purple,2,33.97,0.6069
2g_fines_purple,3,33.97,0.5422
2g_fines_purple,4,33.97,0.437
2g_fines_purple,0,34.02,0.609
2g_fines_purple,1,34.02,0.5422
2g_fines_purple,2,34.02,0.4775
2g_fines_purple,3,34.02,0.4329
2g_fines_purple,4,34.02,0.263
2g_fines_purple,0,34.07,0.6312
2g_fines_purple,1,34.07,0.4775
2g_fines_purple,2,34.07,0.4127
2g_fines_purple,3,34.07,0.3642
2g_fines_purple,4,34.07,0.263
2g_fines_purple,5,34.07,0.0182
2g_fines_purple,0,34.13,0.6332
2g_fines_purple,1,34.13,0.5462
2g_fines_purple,2,34.13,0.4107
2g_fines_purple,3,34.13,0.348
2g_fines_purple,4,34.13,0.2306
2g_fines_purple,5,34.13,0.0182
2g_fines_purple,0,34.18,0.6595
2g_fines_purple,1,34.18,0.5462
2g_fines_purple,2,34.18,0.4107
2g_fines_purple,3,34.18,0.346
2g_fines_purple,4,34.18,0.2832
2g_fines_purple,5,34.18,0.2306
2g_fines_purple,6,34.18,0.1983
2g_fines_purple,7,34.18,0.0202
2g_fines_purple,0,34.24,0.6636
2g_fines_purple,1,34.24,0.2832
2g_fines_purple,2,34.24,0.2145
2g_fines_purple,3,34.24,0.0202
2g_fines_purple,0,34.29,0.6595
2g_fines_purple,1,34.29,0.2185
2g_fines_purple,2,34.29,0.1699
2g_fines_purple,3,34.29,0.0283
2g_fines_purple,0,34.35,0.6474
2g_fines_purple,1,34.35,0.4208
2g_fines_purple,2,34.35,0.1618
2g_fines_purple,3,34.35,0.0263
2g_fines_purple,0,34.4,0.6454
2g_fines_purple,1,34.4,0.6191
2g_fines_purple,2,34.4,0.4249
2g_fines_purple,3,34.4,0.1517
2g_fines_purple,4,34.4,0.0263
2g_fines_purple,0,34.46,0.615
2g_fines_purple,1,34.46,0.4269
2g_fines_purple,2,34.46,0.1436
2g_fines_purple,3,34.46,0.1012
2g_fines_purple,4,34.46,0.0263
2g_fines_purple,0,34.51,0.6231
2g_fines_purple,1,34.51,0.4532
2g_fines_purple,2,34.51,0.1922
2g_fines_purple,3,34.51,0.0991
2g_fines_purple,4,34.51,0.0263
2g_fines_purple,0,34.56,0.6636
2g_fines_purple,1,34.56,0.6312
2g_fines_purple,2,34.56,0.4572
2g_fines_purple,3,34.56,0.1699
2g_fines_purple,4,34.56,0.087
2g_fines_purple,5,34.56,0.0688
2g_fines_purple,0,34.62,0.6636
2g_fines_purple,1,34.62,0.4815
2g_fines_purple,2,34.62,0.4592
2g_fines_purple,3,34.62,0.1659
2g_fines_purple,4,34.62,0.0829
2g_fines_purple,0,34.67,0.4855
2g_fines_purple,1,34.67,0.1639
2g_fines_purple,2,34.67,0.0789
2g_fines_purple,3,34.67,0.0182
2g_fines_purple,0,34.73,0.5139
2g_fines_purple,1,34.73,0.4876
2g_fines_purple,2,34.73,0.0182
2g_fines_purple,0,34.78,0.6899
2g_fines_purple,1,34.78,0.5179
2g_fines_purple,2,34.78,0.0182
2g_fines_purple,0,34.84,0.6899
2g_fines_purple,1,34.84,0.5301
2g_fines_purple,2,34.84,0.1618
2g_fines_purple,3,34.84,0.0182
2g_fines_purple,0,34.89,0.6899
2g_fines_purple,1,34.89,0.5382
2g_fines_purple,2,34.89,0.1659
2g_fines_purple,3,34.89,0.0506
2g_fines_purple,4,34.89,0.0223
2g_fines_purple,0,34.95,0.5058
2g_fines_purple,1,34.95,0.1983
2g_fines_purple,2,34.95,0.1679
2g_fines_purple,3,34.95,0.0506
2g_fines_purple,4,34.95,0.0243
2g_fines_purple,0,35.0,0.5058
2g_fines_purple,1,35.0,0.4775
2g_fines_purple,2,35.0,0.2306
2g_fines_purple,3,35.0,0.1983
2g_fines_purple,4,35.0,0.0506
2g_fines_purple,5,35.0,0.0243
2g_fines_purple,0,35.05,0.7121
2g_fines_purple,1,35.05,0.4734
2g_fines_purple,2,35.05,0.2306
2g_fines_purple,3,35.05,0.0506
2g_fines_purple,4,35.05,0.0243
2g_fines_purple,0,35.11,1.3191
2g_fines_purple,1,35.11,0.7081
2g_fines_purple,2,35.11,0.4734
2g_fines_purple,3,35.11,0.0506
2g_fines_purple,4,35.11,0.0243
2g_fines_purple,0,35.16,0.7061
2g_fines_purple,1,35.16,0.4815
2g_fines_purple,2,35.16,0.0364
2g_fines_purple,0,35.22,0.4835
2g_fines_purple,1,35.22,0.2569
2g_fines_purple,2,35.22,0.0324
2g_fines_purple,0,35.27,0.7
2g_fines_purple,1,35.27,0.5139
2g_fines_purple,2,35.27,0.2569
2g_fines_purple,3,35.27,0.0303
2g_fines_purple,0,35.33,0.7
2g_fines_purple,1,35.33,0.5462
2g_fines_purple,2,35.33,0.5139
2g_fines_purple,3,35.33,0.0384
2g_fines_purple,0,35.38,0.7324
2g_fines_purple,1,35.38,0.5746
2g_fines_purple,2,35.38,0.5462
2g_fines_purple,3,35.38,0.0324
2g_fines_purple,0,35.44,0.7324
2g_fines_purple,1,35.44,0.5786
2g_fines_purple,0,35.49,0.5806
2g_fines_purple,0,35.54,0.7364
2g_fines_purple,1,35.54,0.5665
2g_fines_purple,0,35.6,1.4607
2g_fines_purple,1,35.6,0.7324
2g_fines_purple,2,35.6,0.5624
2g_fines_purple,3,35.6,0.265
2g_fines_purple,0,35.65,0.7303
2g_fines_purple,1,35.65,0.5604
2g_fines_purple,2,35.65,0.265
2g_fines_purple,3,35.65,0.0283
2g_fines_purple,0,35.71,0.2954
2g_fines_purple,1,35.71,0.265
2g_fines_purple,2,35.71,0.0243
2g_fines_purple,0,35.76,0.3237
2g_fines_purple,1,35.76,0.2954
2g_fines_purple,2,35.76,0.0182
2g_fines_purple,0,35.82,0.7324
2g_fines_purple,1,35.82,0.5321
2g_fines_purple,2,35.82,0.3277
2g_fines_purple,3,35.82,0.0142
2g_fines_purple,0,35.87,0.7283
2g_fines_purple,1,35.87,0.5321
2g_fines_purple,2,35.87,0.3561
2g_fines_purple,3,35.87,0.3298
2g_fines_purple,4,35.87,0.0121
2g_fines_purple,0,35.93,0.7263
2g_fines_purple,1,35.93,0.3601
2g_fines_purple,2,35.93,0.0121
2g_fines_purple,0,35.98,0.3621
2g_fines_purple,1,35.98,0.0121
2g_fines_purple,0,36.03,1.3434
2g_fines_purple,1,36.03,0.3884
2g_fines_purple,2,36.03,0.0121
2g_fines_purple,0,36.09,0.704
2g_fines_purple,1,36.09,0.3844
2g_fines_purple,2,36.09,0.0121
2g_fines_purple,0,36.14,0.7061
2g_fines_purple,1,36.14,0.3824
2g_fines_purple,2,36.14,0.0121
2g_fines_purple,0,36.2,0.7061
2g_fines_purple,1,36.2,0.5361
2g_fines_purple,2,36.2,0.0243
2g_fines_purple,0,36.25,0.9104
2g_fines_purple,1,36.25,0.5382
2g_fines_purple,2,36.25,0.352
2g_fines_purple,3,36.25,0.0243
2g_fines_purple,0,36.31,0.7566
2g_fines_purple,1,36.31,0.5402
2g_fines_purple,2,36.31,0.352
2g_fines_purple,3,36.31,0.3237
2g_fines_purple,0,36.36,0.3197
2g_fines_purple,0,36.42,0.3176
2g_fines_purple,1,36.42,0.2913
2g_fines_purple,0,36.47,0.2873
2g_fines_purple,0,36.53,0.7142
2g_fines_purple,1,36.53,0.2853
2g_fines_purple,2,36.53,0.0344
2g_fines_purple,0,36.58,0.7142
2g_fines_purple,1,36.58,0.5503
2g_fines_purple,2,36.58,0.0324
2g_fines_purple,0,36.63,1.5578
2g_fines_purple,1,36.63,0.7142
2g_fines_purple,2,36.63,0.5523
2g_fines_purple,3,36.63,0.2792
2g_fines_purple,4,36.63,0.0303
2g_fines_purple,0,36.69,0.5523
2g_fines_purple,1,36.69,0.4572
2g_fines_purple,2,36.69,0.2832
2g_fines_purple,3,36.69,0.0303
2g_fines_purple,0,36.74,0.3318
2g_fines_purple,1,36.74,0.2853
2g_fines_purple,0,36.8,0.3621
2g_fines_purple,1,36.8,0.3116
2g_fines_purple,0,36.85,0.3156
2g_fines_purple,0,36.91,0.7202
2g_fines_purple,1,36.91,0.3439
2g_fines_purple,2,36.91,0.3176
2g_fines_purple,0,36.96,1.485
2g_fines_purple,1,36.96,0.7223
2g_fines_purple,2,36.96,0.5766
2g_fines_purple,3,36.96,0.348
2g_fines_purple,0,37.02,0.7223
2g_fines_purple,1,37.02,0.5766
2g_fines_purple,2,37.02,0.3763
2g_fines_purple,3,37.02,0.35
2g_fines_purple,0,37.07,0.5766
2g_fines_purple,1,37.07,0.3803
2g_fines_purple,2,37.07,0.1012
2g_fines_purple,0,37.12,0.7445
2g_fines_purple,1,37.12,0.3763
2g_fines_purple,0,37.18,0.7728
2g_fines_purple,1,37.18,0.7445
2g_fines_purple,2,37.18,0.6029
2g_fines_purple,3,37.18,0.3642
2g_fines_purple,4,37.18,0.0121
2g_fines_purple,0,37.23,0.7769
2g_fines_purple,1,37.23,0.6029
2g_fines_purple,2,37.23,0.3621
2g_fines_purple,3,37.23,0.0182
2g_fines_purple,0,37.29,0.7789
2g_fines_purple,1,37.29,0.6312
2g_fines_purple,2,37.29,0.3318
2g_fines_purple,0,37.34,0.6353
2g_fines_purple,1,37.34,0.3318
2g_fines_purple,0,37.4,0.6636
2g_fines_purple,1,37.4,0.6373
2g_fines_purple,0,37.45,0.8072
2g_fines_purple,1,37.45,0.6676
2g_fines_purple,2,37.45,0.3014
2g_fines_purple,0,37.51,0.8072
2g_fines_purple,1,37.51,0.6697
2g_fines_purple,2,37.51,0.2994
2g_fines_purple,0,37.56,0.785
2g_fines_purple,1,37.56,0.2974
2g_fines_purple,0,37.61,0.7809
2g_fines_purple,0,37.67,0.7789
2g_fines_purple,1,37.67,0.2792
2g_fines_purple,0,37.72,0.6555
2g_fines_purple,1,37.72,0.3075
2g_fines_purple,2,37.72,0.2792
2g_fines_purple,3,37.72,0.0142
2g_fines_purple,0,37.78,0.6555
2g_fines_purple,1,37.78,0.3116
2g_fines_purple,0,37.83,0.7708
2g_fines_purple,1,37.83,0.6434
2g_fines_purple,2,37.83,0.3136
2g_fines_purple,0,37.89,0.6474
2g_fines_purple,1,37.89,0.3399
2g_fines_purple,0,37.94,0.6798
2g_fines_purple,1,37.94,0.6494
2g_fines_purple,2,37.94,0.3419
2g_fines_purple,0,38.0,0.6818
2g_fines_purple,1,38.0,0.3419
2g_fines_purple,0,38.05,1.1572
2g_fines_purple,1,38.05,0.7121
2g_fines_purple,0,38.1,0.7526
2g_fines_purple,1,38.1,0.7142
2g_fines_purple,0,38.16,0.7526
2g_fines_purple,1,38.16,0.7081
2g_fines_purple,2,38.16,0.352
2g_fines_purple,0,38.21,0.7243
2g_fines_purple,1,38.21,0.704
2g_fines_purple,2,38.21,0.3561
2g_fines_purple,0,38.27,0.7121
2g_fines_purple,1,38.27,0.3581
2g_fines_purple,0,38.32,0.7182
2g_fines_purple,0,38.38,0.6717
2g_fines_purple,0,38.43,0.7405
2g_fines_purple,1,38.43,0.6717
2g_fines_purple,0,38.49,1.0277
2g_fines_purple,1,38.49,0.7728
2g_fines_purple,2,38.49,0.7405
2g_fines_purple,3,38.49,0.348
2g_fines_purple,0,38.54,0.8012
2g_fines_purple,1,38.54,0.7728
2g_fines_purple,2,38.54,0.6798
2g_fines_purple,3,38.54,0.35
2g_fines_purple,0,38.59,0.8052
2g_fines_purple,1,38.59,0.6798
2g_fines_purple,2,38.59,0.35
2g_fines_purple,0,38.65,0.8376
2g_fines_purple,1,38.65,0.8072
2g_fines_purple,0,38.7,0.8376
2g_fines_purple,1,38.7,0.7081
2g_fines_purple,0,38.76,0.7121
2g_fines_purple,1,38.76,0.3642
2g_fines_purple,0,38.81,0.8194
2g_fines_purple,1,38.81,0.7142
2g_fines_purple,2,38.81,0.3682
2g_fines_purple,0,38.87,0.8194
2g_fines_purple,1,38.87,0.3702
2g_fines_purple,0,38.92,0.8295
2g_fines_purple,1,38.92,0.7243
2g_fines_purple,2,38.92,0.3965
2g_fines_purple,0,38.98,0.8578
2g_fines_purple,1,38.98,0.8295
2g_fines_purple,2,38.98,0.7202
2g_fines_purple,3,38.98,0.4006
2g_fines_purple,0,39.03,0.8618
2g_fines_purple,1,39.03,0.7182
2g_fines_purple,2,39.03,0.4026
2g_fines_purple,0,39.08,0.8639
2g_fines_purple,1,39.08,0.7202
2g_fines_purple,2,39.08,0.4046
2g_fines_purple,0,39.14,0.7526
2g_fines_purple,1,39.14,0.7202
2g_fines_purple,2,39.14,0.4006
2g_fines_purple,0,39.19,0.7526
2g_fines_purple,1,39.19,0.3986
2g_fines_purple,2,39.19,0.3723
2g_fines_purple,0,39.25,0.8659
2g_fines_purple,1,39.25,0.785
2g_fines_purple,2,39.25,0.3682
2g_fines_purple,0,39.3,0.8699
2g_fines_purple,1,39.3,0.785
2g_fines_purple,2,39.3,0.7647
2g_fines_purple,3,39.3,0.3925
2g_fines_purple,4,39.3,0.3662
2g_fines_purple,0,39.36,0.872
2g_fines_purple,1,39.36,0.7607
2g_fines_purple,2,39.36,0.3925
2g_fines_purple,0,39.41,0.7587
2g_fines_purple,1,39.41,0.7324
2g_fines_purple,2,39.41,0.4249
2g_fines_purple,0,39.47,0.8942
2g_fines_purple,1,39.47,0.7283
2g_fines_purple,2,39.47,0.4532
2g_fines_purple,3,39.47,0.4249
2g_fines_purple,0,39.52,0.8983
2g_fines_purple,1,39.52,0.7324
2g_fines_purple,2,39.52,0.4491
2g_fines_purple,0,39.58,0.9003
2g_fines_purple,1,39.58,0.7445
2g_fines_purple,2,39.58,0.4471
2g_fines_purple,3,39.58,0.4208
2g_fines_purple,0,39.63,0.9225
2g_fines_purple,1,39.63,0.7728
2g_fines_purple,2,39.63,0.7465
2g_fines_purple,3,39.63,0.4168
2g_fines_purple,0,39.68,0.9185
2g_fines_purple,1,39.68,0.8092
2g_fines_purple,2,39.68,0.7769
2g_fines_purple,3,39.68,0.4147
2g_fines_purple,0,39.74,0.9165
2g_fines_purple,1,39.74,0.8416
2g_fines_purple,2,39.74,0.8092
2g_fines_purple,3,39.74,0.7789
2g_fines_purple,0,39.79,0.874
2g_fines_purple,1,39.79,0.8416
2g_fines_purple,0,39.85,0.8882
2g_fines_purple,1,39.85,0.0283
2g_fines_purple,0,39.9,0.8942
2g_fines_purple,1,39.9,0.8538
2g_fines_purple,2,39.9,0.8254
2g_fines_purple,3,39.9,0.3986
2g_fines_purple,0,39.96,0.9043
2g_fines_purple,1,39.96,0.8538
2g_fines_purple,2,39.96,0.8214
2g_fines_purple,3,39.96,0.789
2g_fines_purple,4,39.96,0.3986
2g_fines_purple,5,39.96,0.0546
2g_fines_purple,0,40.01,0.8194
2g_fines_purple,1,40.01,0.789
2g_fines_purple,2,40.01,0.7566
2g_fines_purple,3,40.01,0.3986
2g_fines_purple,0,40.07,0.8821
2g_fines_purple,1,40.07,0.7566
2g_fines_purple,2,40.07,0.7283
