# Moroney, Lee, O'Brien, Suijver, Marra (2015) Chem. Eng. Sci. 137:216-234, doi:10.1016/j.ces.2015.06.003
# Figure 6: batch extraction, numerical solution (model, Table 1 parameters) vs experiment; ch (kg/m3) vs t (s)
# extraction_method: PDF vector-path extraction (PyMuPDF); calibration from in-figure tick-mark coordinates; MEASURED (exact plotted coordinates, no raster digitization error)
# calibration: MATLAB axis-box ticks; panel a y-range 0-40, panel b 0-35, x 0-600 s
# model curve = dense polyline vertices as plotted; experiment = green asterisk marker centroids
panel,grind,type,t_s,ch_kg_m3
a,JK_standard_drip_filter,model,0.012,0.9568
a,JK_standard_drip_filter,model,0.012,0.001
a,JK_standard_drip_filter,model,0.124,1.8461
a,JK_standard_drip_filter,model,0.888,12.5667
a,JK_standard_drip_filter,model,1.167,7.1714
a,JK_standard_drip_filter,model,4.601,17.8854
a,JK_standard_drip_filter,model,4.71,18.1316
a,JK_standard_drip_filter,model,4.71,18.0087
a,JK_standard_drip_filter,model,5.745,19.2438
a,JK_standard_drip_filter,model,6.896,20.3652
a,JK_standard_drip_filter,model,9.299,21.4623
a,JK_standard_drip_filter,model,9.407,21.5662
a,JK_standard_drip_filter,model,9.411,21.5662
a,JK_standard_drip_filter,model,9.411,21.5193
a,JK_standard_drip_filter,model,9.52,21.6137
a,JK_standard_drip_filter,model,12.171,22.8193
a,JK_standard_drip_filter,model,15.419,24.0121
a,JK_standard_drip_filter,model,19.253,25.1905
a,JK_standard_drip_filter,model,19.365,25.2282
a,JK_standard_drip_filter,model,19.59,25.2853
a,JK_standard_drip_filter,model,20.927,25.7229
a,JK_standard_drip_filter,model,22.536,26.1785
a,JK_standard_drip_filter,model,24.176,26.6102
a,JK_standard_drip_filter,model,24.4,26.6954
a,JK_standard_drip_filter,model,24.4,26.6669
a,JK_standard_drip_filter,model,25.145,26.8698
a,JK_standard_drip_filter,model,25.885,27.0661
a,JK_standard_drip_filter,model,26.528,27.2438
a,JK_standard_drip_filter,model,26.637,27.2628
a,JK_standard_drip_filter,model,26.749,27.291
a,JK_standard_drip_filter,model,27.463,27.469
a,JK_standard_drip_filter,model,28.187,27.6555
a,JK_standard_drip_filter,model,28.99,27.8305
a,JK_standard_drip_filter,model,29.098,27.8777
a,JK_standard_drip_filter,model,29.098,27.8492
a,JK_standard_drip_filter,model,29.211,27.8971
a,JK_standard_drip_filter,model,29.323,27.9256
a,JK_standard_drip_filter,model,29.436,27.9443
a,JK_standard_drip_filter,model,30.878,28.2858
a,JK_standard_drip_filter,model,32.424,28.6221
a,JK_standard_drip_filter,model,34.021,28.9565
a,JK_standard_drip_filter,model,34.134,28.985
a,JK_standard_drip_filter,model,34.471,29.042
a,JK_standard_drip_filter,model,34.645,29.1161
a,JK_standard_drip_filter,model,34.835,29.1086
a,JK_standard_drip_filter,model,35.254,29.2027
a,JK_standard_drip_filter,model,35.366,29.222
a,JK_standard_drip_filter,model,35.479,29.2407
a,JK_standard_drip_filter,model,35.769,29.3216
a,JK_standard_drip_filter,model,35.905,29.3449
a,JK_standard_drip_filter,model,36.374,29.4206
a,JK_standard_drip_filter,model,36.595,29.4773
a,JK_standard_drip_filter,model,36.595,29.4583
a,JK_standard_drip_filter,model,36.707,29.4964
a,JK_standard_drip_filter,model,36.82,29.515
a,JK_standard_drip_filter,model,36.932,29.534
a,JK_standard_drip_filter,model,37.266,29.5908
a,JK_standard_drip_filter,model,37.378,29.6098
a,JK_standard_drip_filter,model,37.603,29.6665
a,JK_standard_drip_filter,model,37.603,29.6478
a,JK_standard_drip_filter,model,37.715,29.6855
a,JK_standard_drip_filter,model,37.828,29.7045
a,JK_standard_drip_filter,model,38.281,29.7743
a,JK_standard_drip_filter,model,38.397,29.8064
a,JK_standard_drip_filter,model,38.723,29.8746
a,JK_standard_drip_filter,model,38.835,29.8936
a,JK_standard_drip_filter,model,39.056,29.9317
a,JK_standard_drip_filter,model,39.169,29.9405
a,JK_standard_drip_filter,model,39.281,29.9598
a,JK_standard_drip_filter,model,39.394,29.9975
a,JK_standard_drip_filter,model,39.394,29.9782
a,JK_standard_drip_filter,model,39.506,30.0162
a,JK_standard_drip_filter,model,39.789,30.0719
a,JK_standard_drip_filter,model,40.111,30.1051
a,JK_standard_drip_filter,model,40.401,30.1775
a,JK_standard_drip_filter,model,40.401,30.1582
a,JK_standard_drip_filter,model,40.51,30.1959
a,JK_standard_drip_filter,model,40.622,30.2057
a,JK_standard_drip_filter,model,40.735,30.2244
a,JK_standard_drip_filter,model,40.847,30.2437
a,JK_standard_drip_filter,model,41.072,30.2811
a,JK_standard_drip_filter,model,41.184,30.2906
a,JK_standard_drip_filter,model,41.293,30.3289
a,JK_standard_drip_filter,model,41.293,30.3096
a,JK_standard_drip_filter,model,41.405,30.3473
a,JK_standard_drip_filter,model,41.518,30.3666
a,JK_standard_drip_filter,model,41.63,30.3758
a,JK_standard_drip_filter,model,41.743,30.3951
a,JK_standard_drip_filter,model,41.855,30.4135
a,JK_standard_drip_filter,model,42.134,30.4823
a,JK_standard_drip_filter,model,42.448,30.4928
a,JK_standard_drip_filter,model,42.638,30.5466
a,JK_standard_drip_filter,model,42.75,30.5649
a,JK_standard_drip_filter,model,42.863,30.5748
a,JK_standard_drip_filter,model,43.157,30.6269
a,JK_standard_drip_filter,model,43.394,30.6767
a,JK_standard_drip_filter,model,43.758,30.7259
a,JK_standard_drip_filter,model,43.867,30.7357
a,JK_standard_drip_filter,model,44.092,30.7731
a,JK_standard_drip_filter,model,44.204,30.8016
a,JK_standard_drip_filter,model,44.204,30.7826
a,JK_standard_drip_filter,model,44.316,30.8206
a,JK_standard_drip_filter,model,44.429,30.8305
a,JK_standard_drip_filter,model,44.541,30.8488
a,JK_standard_drip_filter,model,44.65,30.8678
a,JK_standard_drip_filter,model,44.762,30.8773
a,JK_standard_drip_filter,model,44.875,30.8963
a,JK_standard_drip_filter,model,44.987,30.9153
a,JK_standard_drip_filter,model,45.099,30.9435
a,JK_standard_drip_filter,model,45.099,30.9245
a,JK_standard_drip_filter,model,45.212,30.9534
a,JK_standard_drip_filter,model,45.437,30.9907
a,JK_standard_drip_filter,model,45.545,31.0002
a,JK_standard_drip_filter,model,45.658,31.0193
a,JK_standard_drip_filter,model,45.77,31.0288
a,JK_standard_drip_filter,model,45.995,31.0763
a,JK_standard_drip_filter,model,45.995,31.0665
a,JK_standard_drip_filter,model,46.107,31.095
a,JK_standard_drip_filter,model,46.22,31.1048
a,JK_standard_drip_filter,model,46.328,31.1232
a,JK_standard_drip_filter,model,46.441,31.133
a,JK_standard_drip_filter,model,46.665,31.1707
a,JK_standard_drip_filter,model,47.026,31.2448
a,JK_standard_drip_filter,model,47.045,31.2045
a,JK_standard_drip_filter,model,47.561,31.2936
a,JK_standard_drip_filter,model,47.673,31.3126
a,JK_standard_drip_filter,model,47.786,31.3225
a,JK_standard_drip_filter,model,48.007,31.3808
a,JK_standard_drip_filter,model,48.348,31.4024
a,JK_standard_drip_filter,model,48.681,31.4546
a,JK_standard_drip_filter,model,48.793,31.4641
a,JK_standard_drip_filter,model,48.902,31.4923
a,JK_standard_drip_filter,model,48.902,31.4828
a,JK_standard_drip_filter,model,49.014,31.5113
a,JK_standard_drip_filter,model,49.127,31.5208
a,JK_standard_drip_filter,model,49.239,31.5401
a,JK_standard_drip_filter,model,49.352,31.549
a,JK_standard_drip_filter,model,49.46,31.5683
a,JK_standard_drip_filter,model,49.46,31.5588
a,JK_standard_drip_filter,model,49.685,31.587
a,JK_standard_drip_filter,model,49.797,31.6155
a,JK_standard_drip_filter,model,49.797,31.606
a,JK_standard_drip_filter,model,49.91,31.6342
a,JK_standard_drip_filter,model,50.135,31.6535
a,JK_standard_drip_filter,model,50.247,31.6722
a,JK_standard_drip_filter,model,50.356,31.682
a,JK_standard_drip_filter,model,50.468,31.7004
a,JK_standard_drip_filter,model,50.693,31.7384
a,JK_standard_drip_filter,model,50.693,31.7197
a,JK_standard_drip_filter,model,50.805,31.7483
a,JK_standard_drip_filter,model,50.918,31.7666
a,JK_standard_drip_filter,model,51.139,31.786
a,JK_standard_drip_filter,model,51.251,31.805
a,JK_standard_drip_filter,model,51.476,31.8236
a,JK_standard_drip_filter,model,51.588,31.8427
a,JK_standard_drip_filter,model,51.701,31.8613
a,JK_standard_drip_filter,model,51.701,31.8518
a,JK_standard_drip_filter,model,51.813,31.8804
a,JK_standard_drip_filter,model,51.925,31.8899
a,JK_standard_drip_filter,model,52.034,31.9089
a,JK_standard_drip_filter,model,52.146,31.9181
a,JK_standard_drip_filter,model,52.259,31.9279
a,JK_standard_drip_filter,model,52.371,31.9466
a,JK_standard_drip_filter,model,52.596,31.9751
a,JK_standard_drip_filter,model,52.596,31.9659
a,JK_standard_drip_filter,model,52.809,32.0043
a,JK_standard_drip_filter,model,53.329,32.0639
a,JK_standard_drip_filter,model,53.604,32.098
a,JK_standard_drip_filter,model,53.604,32.0888
a,JK_standard_drip_filter,model,53.712,32.1173
a,JK_standard_drip_filter,model,53.937,32.1357
a,JK_standard_drip_filter,model,54.05,32.155
a,JK_standard_drip_filter,model,54.274,32.1737
a,JK_standard_drip_filter,model,54.387,32.1836
a,JK_standard_drip_filter,model,54.495,32.2118
a,JK_standard_drip_filter,model,54.495,32.2019
a,JK_standard_drip_filter,model,54.72,32.2304
a,JK_standard_drip_filter,model,54.833,32.2494
a,JK_standard_drip_filter,model,54.945,32.259
a,JK_standard_drip_filter,model,55.057,32.2685
a,JK_standard_drip_filter,model,55.17,32.278
a,JK_standard_drip_filter,model,55.282,32.2966
a,JK_standard_drip_filter,model,55.391,32.3157
a,JK_standard_drip_filter,model,55.391,32.3065
a,JK_standard_drip_filter,model,55.616,32.335
a,JK_standard_drip_filter,model,55.728,32.3534
a,JK_standard_drip_filter,model,55.84,32.3632
a,JK_standard_drip_filter,model,56.065,32.3819
a,JK_standard_drip_filter,model,56.178,32.4012
a,JK_standard_drip_filter,model,56.286,32.4101
a,JK_standard_drip_filter,model,56.399,32.4294
a,JK_standard_drip_filter,model,56.399,32.4196
a,JK_standard_drip_filter,model,56.511,32.4386
a,JK_standard_drip_filter,model,56.623,32.4481
a,JK_standard_drip_filter,model,56.736,32.4671
a,JK_standard_drip_filter,model,57.069,32.4953
a,JK_standard_drip_filter,model,57.182,32.5048
a,JK_standard_drip_filter,model,57.294,32.5333
a,JK_standard_drip_filter,model,57.294,32.5241
a,JK_standard_drip_filter,model,57.519,32.5523
a,JK_standard_drip_filter,model,57.631,32.5615
a,JK_standard_drip_filter,model,57.744,32.571
a,JK_standard_drip_filter,model,57.856,32.5808
a,JK_standard_drip_filter,model,57.965,32.5995
a,JK_standard_drip_filter,model,58.302,32.6375
a,JK_standard_drip_filter,model,58.302,32.6277
a,JK_standard_drip_filter,model,58.527,32.6562
a,JK_standard_drip_filter,model,58.639,32.6756
a,JK_standard_drip_filter,model,58.86,32.6939
a,JK_standard_drip_filter,model,58.972,32.7034
a,JK_standard_drip_filter,model,59.197,32.7316
a,JK_standard_drip_filter,model,59.197,32.7224
a,JK_standard_drip_filter,model,59.542,32.7769
a,JK_standard_drip_filter,model,59.67,32.7677
a,JK_standard_drip_filter,model,60.093,32.8264
a,JK_standard_drip_filter,model,60.093,32.8168
a,JK_standard_drip_filter,model,60.201,32.8359
a,JK_standard_drip_filter,model,60.314,32.8454
a,JK_standard_drip_filter,model,60.876,32.8926
a,JK_standard_drip_filter,model,60.984,32.9021
a,JK_standard_drip_filter,model,61.097,32.9306
a,JK_standard_drip_filter,model,61.097,32.9211
a,JK_standard_drip_filter,model,61.321,32.9493
a,JK_standard_drip_filter,model,61.434,32.9588
a,JK_standard_drip_filter,model,61.546,32.9683
a,JK_standard_drip_filter,model,61.837,33.007
a,JK_standard_drip_filter,model,62.139,33.0122
a,JK_standard_drip_filter,model,62.329,33.044
a,JK_standard_drip_filter,model,62.442,33.0535
a,JK_standard_drip_filter,model,62.554,33.063
a,JK_standard_drip_filter,model,62.876,33.1056
a,JK_standard_drip_filter,model,63.124,33.1056
a,JK_standard_drip_filter,model,63.449,33.1482
a,JK_standard_drip_filter,model,63.67,33.1669
a,JK_standard_drip_filter,model,63.783,33.1764
a,JK_standard_drip_filter,model,63.895,33.1954
a,JK_standard_drip_filter,model,63.895,33.1859
a,JK_standard_drip_filter,model,64.008,33.2049
a,JK_standard_drip_filter,model,64.306,33.2302
a,JK_standard_drip_filter,model,64.605,33.2554
a,JK_standard_drip_filter,model,64.903,33.2807
a,JK_standard_drip_filter,model,65.015,33.2902
a,JK_standard_drip_filter,model,65.128,33.2997
a,JK_standard_drip_filter,model,65.236,33.3089
a,JK_standard_drip_filter,model,65.798,33.3659
a,JK_standard_drip_filter,model,65.798,33.3564
a,JK_standard_drip_filter,model,65.911,33.3751
a,JK_standard_drip_filter,model,66.132,33.3941
a,JK_standard_drip_filter,model,66.244,33.3941
a,JK_standard_drip_filter,model,66.469,33.4131
a,JK_standard_drip_filter,model,66.581,33.4226
a,JK_standard_drip_filter,model,66.694,33.4416
a,JK_standard_drip_filter,model,66.694,33.4321
a,JK_standard_drip_filter,model,66.915,33.4603
a,JK_standard_drip_filter,model,67.027,33.4698
a,JK_standard_drip_filter,model,67.14,33.4793
a,JK_standard_drip_filter,model,67.252,33.4793
a,JK_standard_drip_filter,model,67.364,33.4888
a,JK_standard_drip_filter,model,67.702,33.5265
a,JK_standard_drip_filter,model,67.702,33.5173
a,JK_standard_drip_filter,model,67.923,33.5455
a,JK_standard_drip_filter,model,68.035,33.5455
a,JK_standard_drip_filter,model,68.593,33.6022
a,JK_standard_drip_filter,model,68.593,33.5927
a,JK_standard_drip_filter,model,68.706,33.6117
a,JK_standard_drip_filter,model,68.818,33.6117
a,JK_standard_drip_filter,model,69.043,33.6311
a,JK_standard_drip_filter,model,69.341,33.656
a,JK_standard_drip_filter,model,69.64,33.6812
a,JK_standard_drip_filter,model,69.938,33.7065
a,JK_standard_drip_filter,model,70.051,33.7065
a,JK_standard_drip_filter,model,70.609,33.7537
a,JK_standard_drip_filter,model,70.721,33.7632
a,JK_standard_drip_filter,model,71.055,33.7914
a,JK_standard_drip_filter,model,71.167,33.7914
a,JK_standard_drip_filter,model,71.392,33.8199
a,JK_standard_drip_filter,model,71.504,33.8199
a,JK_standard_drip_filter,model,71.729,33.8389
a,JK_standard_drip_filter,model,72.051,33.8504
a,JK_standard_drip_filter,model,72.055,33.8681
a,JK_standard_drip_filter,model,72.512,33.8956
a,JK_standard_drip_filter,model,72.733,33.9146
a,JK_standard_drip_filter,model,72.845,33.9241
a,JK_standard_drip_filter,model,72.958,33.9241
a,JK_standard_drip_filter,model,73.407,33.9618
a,JK_standard_drip_filter,model,73.516,33.9713
a,JK_standard_drip_filter,model,73.628,33.9808
a,JK_standard_drip_filter,model,73.741,33.9808
a,JK_standard_drip_filter,model,73.966,33.9998
a,JK_standard_drip_filter,model,74.148,34.0005
a,JK_standard_drip_filter,model,74.566,34.0556
a,JK_standard_drip_filter,model,74.749,34.0565
a,JK_standard_drip_filter,model,74.861,34.0565
a,JK_standard_drip_filter,model,74.973,34.066
a,JK_standard_drip_filter,model,75.427,34.0936
a,JK_standard_drip_filter,model,75.435,34.111
a,JK_standard_drip_filter,model,75.756,34.1228
a,JK_standard_drip_filter,model,75.869,34.1323
a,JK_standard_drip_filter,model,75.981,34.1323
a,JK_standard_drip_filter,model,76.09,34.1509
a,JK_standard_drip_filter,model,76.202,34.1509
a,JK_standard_drip_filter,model,76.427,34.17
a,JK_standard_drip_filter,model,76.539,34.17
a,JK_standard_drip_filter,model,76.764,34.189
a,JK_standard_drip_filter,model,76.873,34.189
a,JK_standard_drip_filter,model,76.985,34.1985
a,JK_standard_drip_filter,model,77.098,34.2175
a,JK_standard_drip_filter,model,77.21,34.2175
a,JK_standard_drip_filter,model,77.435,34.2362
a,JK_standard_drip_filter,model,77.547,34.2362
a,JK_standard_drip_filter,model,77.66,34.2457
a,JK_standard_drip_filter,model,77.768,34.2552
a,JK_standard_drip_filter,model,77.881,34.2552
a,JK_standard_drip_filter,model,77.993,34.2742
a,JK_standard_drip_filter,model,78.105,34.2742
a,JK_standard_drip_filter,model,78.218,34.2837
a,JK_standard_drip_filter,model,78.33,34.2929
a,JK_standard_drip_filter,model,78.443,34.2929
a,JK_standard_drip_filter,model,78.551,34.3024
a,JK_standard_drip_filter,model,78.664,34.3024
a,JK_standard_drip_filter,model,78.888,34.3214
a,JK_standard_drip_filter,model,79.001,34.3309
a,JK_standard_drip_filter,model,79.113,34.3404
a,JK_standard_drip_filter,model,79.226,34.3404
a,JK_standard_drip_filter,model,79.447,34.3594
a,JK_standard_drip_filter,model,79.559,34.3594
a,JK_standard_drip_filter,model,79.784,34.3784
a,JK_standard_drip_filter,model,79.892,34.3879
a,JK_standard_drip_filter,model,80.005,34.3879
a,JK_standard_drip_filter,model,80.23,34.4066
a,JK_standard_drip_filter,model,80.342,34.4066
a,JK_standard_drip_filter,model,80.454,34.4161
a,JK_standard_drip_filter,model,80.567,34.4256
a,JK_standard_drip_filter,model,80.679,34.4256
a,JK_standard_drip_filter,model,81.013,34.4542
a,JK_standard_drip_filter,model,81.125,34.4542
a,JK_standard_drip_filter,model,81.237,34.4637
a,JK_standard_drip_filter,model,81.35,34.4637
a,JK_standard_drip_filter,model,81.571,34.4823
a,JK_standard_drip_filter,model,81.683,34.4823
a,JK_standard_drip_filter,model,81.796,34.4918
a,JK_standard_drip_filter,model,81.908,34.5014
a,JK_standard_drip_filter,model,82.02,34.5109
a,JK_standard_drip_filter,model,82.133,34.5109
a,JK_standard_drip_filter,model,82.245,34.5204
a,JK_standard_drip_filter,model,82.358,34.5204
a,JK_standard_drip_filter,model,82.579,34.539
a,JK_standard_drip_filter,model,82.691,34.5486
a,JK_standard_drip_filter,model,82.803,34.5486
a,JK_standard_drip_filter,model,82.912,34.5581
a,JK_standard_drip_filter,model,83.028,34.5581
a,JK_standard_drip_filter,model,83.249,34.5771
a,JK_standard_drip_filter,model,83.362,34.5771
a,JK_standard_drip_filter,model,83.586,34.5961
a,JK_standard_drip_filter,model,83.699,34.5961
a,JK_standard_drip_filter,model,83.924,34.6148
a,JK_standard_drip_filter,model,84.036,34.6148
a,JK_standard_drip_filter,model,84.145,34.6243
a,JK_standard_drip_filter,model,84.257,34.6243
a,JK_standard_drip_filter,model,84.366,34.6338
a,JK_standard_drip_filter,model,84.482,34.6338
a,JK_standard_drip_filter,model,84.594,34.6528
a,JK_standard_drip_filter,model,84.707,34.6528
a,JK_standard_drip_filter,model,84.819,34.6623
a,JK_standard_drip_filter,model,84.928,34.6623
a,JK_standard_drip_filter,model,85.04,34.6718
a,JK_standard_drip_filter,model,85.152,34.6718
a,JK_standard_drip_filter,model,85.265,34.6813
a,JK_standard_drip_filter,model,85.377,34.6813
a,JK_standard_drip_filter,model,85.49,34.6905
a,JK_standard_drip_filter,model,85.714,34.7095
a,JK_standard_drip_filter,model,85.819,34.7095
a,JK_standard_drip_filter,model,85.935,34.719
a,JK_standard_drip_filter,model,86.048,34.719
a,JK_standard_drip_filter,model,86.16,34.7285
a,JK_standard_drip_filter,model,86.273,34.7285
a,JK_standard_drip_filter,model,86.497,34.7475
a,JK_standard_drip_filter,model,86.61,34.7475
a,JK_standard_drip_filter,model,86.718,34.7567
a,JK_standard_drip_filter,model,86.831,34.7567
a,JK_standard_drip_filter,model,86.943,34.7662
a,JK_standard_drip_filter,model,87.056,34.7662
a,JK_standard_drip_filter,model,87.168,34.7757
a,JK_standard_drip_filter,model,87.28,34.7757
a,JK_standard_drip_filter,model,87.393,34.7852
a,JK_standard_drip_filter,model,87.501,34.7947
a,JK_standard_drip_filter,model,87.614,34.7947
a,JK_standard_drip_filter,model,87.726,34.8042
a,JK_standard_drip_filter,model,87.839,34.8042
a,JK_standard_drip_filter,model,87.951,34.8137
a,JK_standard_drip_filter,model,88.063,34.8232
a,JK_standard_drip_filter,model,88.176,34.8232
a,JK_standard_drip_filter,model,88.288,34.8324
a,JK_standard_drip_filter,model,88.397,34.8419
a,JK_standard_drip_filter,model,88.509,34.8419
a,JK_standard_drip_filter,model,88.622,34.8514
a,JK_standard_drip_filter,model,88.734,34.8514
a,JK_standard_drip_filter,model,88.846,34.8609
a,JK_standard_drip_filter,model,89.071,34.8609
a,JK_standard_drip_filter,model,89.292,34.8799
a,JK_standard_drip_filter,model,89.405,34.8799
a,JK_standard_drip_filter,model,89.517,34.8895
a,JK_standard_drip_filter,model,89.629,34.8895
a,JK_standard_drip_filter,model,89.742,34.8986
a,JK_standard_drip_filter,model,89.854,34.8986
a,JK_standard_drip_filter,model,89.967,34.9081
a,JK_standard_drip_filter,model,90.075,34.9081
a,JK_standard_drip_filter,model,90.188,34.9176
a,JK_standard_drip_filter,model,90.3,34.9271
a,JK_standard_drip_filter,model,90.412,34.9271
a,JK_standard_drip_filter,model,90.525,34.9367
a,JK_standard_drip_filter,model,90.637,34.9367
a,JK_standard_drip_filter,model,90.75,34.9462
a,JK_standard_drip_filter,model,90.858,34.9462
a,JK_standard_drip_filter,model,90.971,34.9557
a,JK_standard_drip_filter,model,91.083,34.9557
a,JK_standard_drip_filter,model,91.195,34.9648
a,JK_standard_drip_filter,model,91.308,34.9648
a,JK_standard_drip_filter,model,91.42,34.9744
a,JK_standard_drip_filter,model,91.533,34.9744
a,JK_standard_drip_filter,model,91.645,34.9839
a,JK_standard_drip_filter,model,91.754,34.9839
a,JK_standard_drip_filter,model,91.866,34.9934
a,JK_standard_drip_filter,model,91.978,34.9934
a,JK_standard_drip_filter,model,92.091,35.0029
a,JK_standard_drip_filter,model,92.203,35.0124
a,JK_standard_drip_filter,model,92.428,35.0124
a,JK_standard_drip_filter,model,92.537,35.0219
a,JK_standard_drip_filter,model,92.649,35.0219
a,JK_standard_drip_filter,model,92.761,35.0314
a,JK_standard_drip_filter,model,92.874,35.0314
a,JK_standard_drip_filter,model,93.099,35.0501
a,JK_standard_drip_filter,model,93.323,35.0501
a,JK_standard_drip_filter,model,93.432,35.0596
a,JK_standard_drip_filter,model,93.544,35.0596
a,JK_standard_drip_filter,model,93.657,35.0691
a,JK_standard_drip_filter,model,93.769,35.0691
a,JK_standard_drip_filter,model,93.882,35.0786
a,JK_standard_drip_filter,model,93.994,35.0786
a,JK_standard_drip_filter,model,94.106,35.0881
a,JK_standard_drip_filter,model,94.215,35.0881
a,JK_standard_drip_filter,model,94.327,35.0976
a,JK_standard_drip_filter,model,94.44,35.0976
a,JK_standard_drip_filter,model,94.552,35.1068
a,JK_standard_drip_filter,model,94.777,35.1068
a,JK_standard_drip_filter,model,95.002,35.1258
a,JK_standard_drip_filter,model,95.11,35.1258
a,JK_standard_drip_filter,model,95.223,35.1353
a,JK_standard_drip_filter,model,95.448,35.1353
a,JK_standard_drip_filter,model,95.56,35.1448
a,JK_standard_drip_filter,model,95.672,35.1448
a,JK_standard_drip_filter,model,95.785,35.1543
a,JK_standard_drip_filter,model,95.893,35.1543
a,JK_standard_drip_filter,model,96.006,35.1638
a,JK_standard_drip_filter,model,96.118,35.1638
a,JK_standard_drip_filter,model,96.231,35.1733
a,JK_standard_drip_filter,model,96.455,35.1733
a,JK_standard_drip_filter,model,96.568,35.1825
a,JK_standard_drip_filter,model,96.68,35.1825
a,JK_standard_drip_filter,model,96.789,35.192
a,JK_standard_drip_filter,model,96.901,35.192
a,JK_standard_drip_filter,model,97.014,35.2015
a,JK_standard_drip_filter,model,97.126,35.2015
a,JK_standard_drip_filter,model,97.238,35.211
a,JK_standard_drip_filter,model,97.463,35.211
a,JK_standard_drip_filter,model,97.576,35.2205
a,JK_standard_drip_filter,model,97.684,35.2205
a,JK_standard_drip_filter,model,97.797,35.23
a,JK_standard_drip_filter,model,97.909,35.23
a,JK_standard_drip_filter,model,98.021,35.2395
a,JK_standard_drip_filter,model,98.246,35.2395
a,JK_standard_drip_filter,model,98.359,35.249
a,JK_standard_drip_filter,model,98.467,35.249
a,JK_standard_drip_filter,model,98.58,35.2582
a,JK_standard_drip_filter,model,98.692,35.2582
a,JK_standard_drip_filter,model,98.804,35.2677
a,JK_standard_drip_filter,model,98.917,35.2677
a,JK_standard_drip_filter,model,99.029,35.2772
a,JK_standard_drip_filter,model,99.254,35.2772
a,JK_standard_drip_filter,model,99.363,35.2867
a,JK_standard_drip_filter,model,99.475,35.2867
a,JK_standard_drip_filter,model,99.587,35.2962
a,JK_standard_drip_filter,model,99.812,35.2962
a,JK_standard_drip_filter,model,99.925,35.3057
a,JK_standard_drip_filter,model,100.037,35.3057
a,JK_standard_drip_filter,model,100.146,35.3153
a,JK_standard_drip_filter,model,100.37,35.3153
a,JK_standard_drip_filter,model,100.483,35.3244
a,JK_standard_drip_filter,model,100.595,35.3244
a,JK_standard_drip_filter,model,100.708,35.3339
a,JK_standard_drip_filter,model,100.932,35.3339
a,JK_standard_drip_filter,model,101.041,35.3434
a,JK_standard_drip_filter,model,101.266,35.3434
a,JK_standard_drip_filter,model,101.491,35.3625
a,JK_standard_drip_filter,model,101.715,35.3625
a,JK_standard_drip_filter,model,101.828,35.372
a,JK_standard_drip_filter,model,102.049,35.372
a,JK_standard_drip_filter,model,102.161,35.3815
a,JK_standard_drip_filter,model,102.39,35.3815
a,JK_standard_drip_filter,model,102.498,35.391
a,JK_standard_drip_filter,model,102.611,35.391
a,JK_standard_drip_filter,model,102.723,35.4001
a,JK_standard_drip_filter,model,102.944,35.4001
a,JK_standard_drip_filter,model,103.057,35.4097
a,JK_standard_drip_filter,model,103.281,35.4097
a,JK_standard_drip_filter,model,103.394,35.4192
a,JK_standard_drip_filter,model,103.506,35.4192
a,JK_standard_drip_filter,model,103.615,35.4287
a,JK_standard_drip_filter,model,103.84,35.4287
a,JK_standard_drip_filter,model,103.952,35.4382
a,JK_standard_drip_filter,model,104.177,35.4382
a,JK_standard_drip_filter,model,104.289,35.4477
a,JK_standard_drip_filter,model,104.402,35.4477
a,JK_standard_drip_filter,model,104.51,35.4572
a,JK_standard_drip_filter,model,104.735,35.4572
a,JK_standard_drip_filter,model,104.847,35.4667
a,JK_standard_drip_filter,model,105.072,35.4667
a,JK_standard_drip_filter,model,105.185,35.4759
a,JK_standard_drip_filter,model,105.293,35.4759
a,JK_standard_drip_filter,model,105.406,35.4854
a,JK_standard_drip_filter,model,105.743,35.4854
a,JK_standard_drip_filter,model,105.855,35.4949
a,JK_standard_drip_filter,model,106.08,35.4949
a,JK_standard_drip_filter,model,106.189,35.5044
a,JK_standard_drip_filter,model,106.301,35.5044
a,JK_standard_drip_filter,model,106.413,35.5139
a,JK_standard_drip_filter,model,106.638,35.5139
a,JK_standard_drip_filter,model,106.751,35.5234
a,JK_standard_drip_filter,model,107.084,35.5234
a,JK_standard_drip_filter,model,107.196,35.5329
a,JK_standard_drip_filter,model,107.309,35.5329
a,JK_standard_drip_filter,model,107.421,35.5421
a,JK_standard_drip_filter,model,107.646,35.5421
a,JK_standard_drip_filter,model,107.759,35.5516
a,JK_standard_drip_filter,model,107.979,35.5516
a,JK_standard_drip_filter,model,108.092,35.5611
a,JK_standard_drip_filter,model,108.317,35.5611
a,JK_standard_drip_filter,model,108.429,35.5706
a,JK_standard_drip_filter,model,108.762,35.5706
a,JK_standard_drip_filter,model,108.875,35.5801
a,JK_standard_drip_filter,model,108.987,35.5801
a,JK_standard_drip_filter,model,109.1,35.5896
a,JK_standard_drip_filter,model,109.437,35.5896
a,JK_standard_drip_filter,model,109.545,35.5991
a,JK_standard_drip_filter,model,109.77,35.5991
a,JK_standard_drip_filter,model,109.883,35.6086
a,JK_standard_drip_filter,model,110.108,35.6086
a,JK_standard_drip_filter,model,110.22,35.6178
a,JK_standard_drip_filter,model,110.553,35.6178
a,JK_standard_drip_filter,model,110.666,35.6273
