reference_pressure_round__bar,time__s,pressure__bar,pressure_std__bar,basket_pressure__bar,basket_pressure_std__bar,mass__g,mass_std__g,mass_flow_rate__g_per_s,mass_flow_rate_std__g_per_s
1.000000,27.727728,1.055704,0.091072,0.767792,0.091037,0.992304,0.153688,0.122241,0.010568
1.000000,27.827828,1.046729,0.091896,0.758852,0.091885,1.015700,0.154483,0.121385,0.011087
1.000000,27.927928,1.050208,0.090141,0.762493,0.090158,1.026615,0.154329,0.117381,0.011812
1.000000,28.028028,1.058234,0.087537,0.770607,0.087507,1.036036,0.155110,0.115192,0.012477
1.000000,28.128128,1.056174,0.089349,0.768563,0.089123,1.055627,0.160610,0.114792,0.012265
1.000000,28.228228,1.064855,0.089545,0.777246,0.089284,1.065783,0.162089,0.114837,0.010024
1.000000,28.328328,1.074854,0.091237,0.787276,0.091047,1.051887,0.158108,0.114130,0.008201
1.000000,28.428428,1.060066,0.088035,0.772484,0.087822,1.059307,0.155822,0.114204,0.009251
1.000000,28.528529,1.066357,0.089184,0.778737,0.088919,1.082009,0.152663,0.115095,0.010483
1.000000,28.628629,1.058262,0.087270,0.770558,0.087038,1.093339,0.157146,0.117163,0.010515
1.000000,28.728729,1.073616,0.079808,0.785909,0.079623,1.116894,0.161933,0.117242,0.010380
1.000000,28.828829,1.060946,0.081543,0.773315,0.081445,1.136088,0.156836,0.115416,0.008462
1.000000,28.928929,1.066310,0.081561,0.778669,0.081519,1.144607,0.152873,0.115693,0.008203
1.000000,29.029029,1.054397,0.080800,0.766686,0.080748,1.153217,0.152630,0.117378,0.008746
1.000000,29.129129,1.046184,0.081648,0.758435,0.081622,1.170321,0.153192,0.118358,0.007530
1.000000,29.229229,1.054775,0.082861,0.767131,0.082897,1.185895,0.151749,0.115786,0.006338
1.000000,29.329329,1.054823,0.082419,0.767214,0.082396,1.191108,0.148100,0.114942,0.005836
1.000000,29.429429,1.050971,0.081712,0.763286,0.081601,1.199692,0.148136,0.116816,0.006061
1.000000,29.529530,1.048112,0.082834,0.760382,0.082704,1.207947,0.152387,0.117894,0.007291
1.000000,29.629630,1.050895,0.089007,0.763204,0.088864,1.214563,0.155249,0.116908,0.008029
1.000000,29.729730,1.049310,0.085657,0.761361,0.085478,1.230111,0.148181,0.123197,0.008928
1.000000,29.829830,1.047743,0.082491,0.759466,0.082301,1.245994,0.145283,0.131181,0.009405
1.000000,29.929930,1.047424,0.085724,0.759154,0.085572,1.254725,0.142396,0.131031,0.008724
1.000000,30.030030,1.042043,0.091471,0.753779,0.091432,1.262225,0.143591,0.130963,0.005902
1.000000,30.130130,1.052366,0.091594,0.764260,0.091617,1.275446,0.150433,0.127142,0.004264
1.000000,30.230230,1.058671,0.081628,0.770770,0.081622,1.290519,0.145964,0.122138,0.004640
1.000000,30.330330,1.052013,0.087778,0.764077,0.087745,1.297970,0.141681,0.122992,0.005428
1.000000,30.430430,1.048051,0.093520,0.760051,0.093483,1.307270,0.143106,0.124547,0.004939
1.000000,30.530531,1.045643,0.090159,0.757663,0.090133,1.320769,0.141984,0.124051,0.005259
1.000000,30.630631,1.053987,0.086296,0.766012,0.086219,1.335011,0.144397,0.123893,0.006463
1.000000,30.730731,1.053288,0.084550,0.765219,0.084366,1.348200,0.148903,0.126178,0.007309
1.000000,30.830831,1.047615,0.089215,0.759381,0.088963,1.363425,0.149627,0.130169,0.007845
1.000000,30.930931,1.049925,0.087604,0.761655,0.087395,1.379921,0.145373,0.131021,0.008491
1.000000,31.031031,1.057953,0.085220,0.769785,0.085175,1.397754,0.151377,0.128555,0.008730
1.000000,31.131131,1.053691,0.076948,0.765632,0.076928,1.405386,0.154629,0.125861,0.009270
1.000000,31.231231,1.048733,0.089839,0.760728,0.089861,1.430696,0.158476,0.124570,0.009561
1.000000,31.331331,1.046443,0.083560,0.758398,0.083619,1.442841,0.163138,0.125506,0.010523
1.000000,31.431431,1.048475,0.087602,0.760403,0.087639,1.462203,0.157101,0.126144,0.010863
1.000000,31.531532,1.041991,0.090835,0.753875,0.090803,1.475851,0.150498,0.127302,0.008895
1.000000,31.631632,1.051459,0.089075,0.763351,0.088916,1.475490,0.150714,0.127051,0.009758
1.000000,31.731732,1.044605,0.091040,0.756487,0.090812,1.489698,0.150954,0.127223,0.011698
1.000000,31.831832,1.039512,0.089612,0.751358,0.089423,1.507380,0.153981,0.128189,0.009473
1.000000,31.931932,1.046441,0.086711,0.758329,0.086525,1.515549,0.156728,0.127195,0.008087
1.000000,32.032032,1.040752,0.087034,0.752599,0.086815,1.530567,0.156984,0.128196,0.008936
1.000000,32.132132,1.042220,0.089793,0.753967,0.089538,1.547744,0.155424,0.130567,0.010051
1.000000,32.232232,1.045947,0.090085,0.757638,0.089841,1.564194,0.155541,0.131961,0.009438
1.000000,32.332332,1.034437,0.090177,0.746112,0.089981,1.584505,0.157600,0.132382,0.007950
1.000000,32.432432,1.033959,0.095774,0.745741,0.095534,1.585258,0.156072,0.129812,0.007435
1.000000,32.532533,1.044138,0.088303,0.756013,0.088036,1.585851,0.159034,0.127554,0.006610
1.000000,32.632633,1.044149,0.084800,0.756109,0.084583,1.592059,0.160740,0.125517,0.005696
1.000000,32.732733,1.047701,0.095842,0.759646,0.095658,1.610885,0.157945,0.125866,0.005466
1.000000,32.832833,1.044240,0.094149,0.756113,0.093966,1.620630,0.160059,0.127631,0.005354
1.000000,32.932933,1.047918,0.090525,0.759849,0.090337,1.631223,0.167239,0.126220,0.006434
1.000000,33.033033,1.056163,0.090254,0.768032,0.089987,1.648130,0.171239,0.127675,0.007856
1.000000,33.133133,1.045322,0.094300,0.757026,0.093955,1.658216,0.173465,0.131641,0.009180
1.000000,33.233233,1.043542,0.093117,0.755224,0.092706,1.671024,0.164818,0.132125,0.010585
1.000000,33.333333,1.037121,0.094097,0.748801,0.093688,1.680199,0.154212,0.132158,0.011403
1.000000,33.433433,1.050781,0.093528,0.762474,0.093185,1.689568,0.153477,0.131904,0.009097
1.000000,33.533534,1.049142,0.094348,0.760952,0.094101,1.713445,0.151386,0.129159,0.006291
1.000000,33.633634,1.045469,0.092399,0.757353,0.092231,1.730426,0.152121,0.127366,0.005274
1.000000,33.733734,1.051850,0.093641,0.763724,0.093516,1.750864,0.160515,0.127614,0.006015
1.000000,33.833834,1.045956,0.095978,0.757735,0.095887,1.763303,0.158576,0.129884,0.006773
1.000000,33.933934,1.046385,0.089296,0.758101,0.089172,1.770475,0.159306,0.131392,0.007627
1.000000,34.034034,1.051436,0.093704,0.763229,0.093542,1.775202,0.155290,0.129523,0.008010
1.000000,34.134134,1.044810,0.088378,0.756619,0.088161,1.792266,0.153016,0.129095,0.009168
1.000000,34.234234,1.047337,0.093037,0.758959,0.092768,1.814130,0.159221,0.133585,0.010468
1.000000,34.334334,1.052699,0.091462,0.764140,0.091241,1.832795,0.164487,0.138031,0.008721
1.000000,34.434434,1.047329,0.090857,0.758813,0.090671,1.839853,0.160756,0.136998,0.007834
1.000000,34.534535,1.051389,0.094825,0.762917,0.094684,1.854071,0.161144,0.135970,0.006543
1.000000,34.634635,1.054179,0.095729,0.765728,0.095578,1.876374,0.157692,0.135500,0.004749
1.000000,34.734735,1.054883,0.091910,0.766436,0.091696,1.890025,0.156695,0.135408,0.005351
1.000000,34.834835,1.052194,0.088519,0.763680,0.088263,1.901512,0.158839,0.136986,0.006727
1.000000,34.934935,1.056999,0.092839,0.768570,0.092571,1.911851,0.161287,0.134906,0.007874
1.000000,35.035035,1.049348,0.091175,0.761039,0.090899,1.918286,0.157443,0.131976,0.008178
1.000000,35.135135,1.058110,0.087823,0.769820,0.087563,1.935193,0.152169,0.131527,0.007922
1.000000,35.235235,1.057239,0.090907,0.769005,0.090683,1.956904,0.152704,0.130173,0.007740
1.000000,35.335335,1.061540,0.093973,0.773242,0.093695,1.968824,0.152256,0.131742,0.007809
1.000000,35.435435,1.063597,0.088417,0.775200,0.088158,1.964950,0.154420,0.134150,0.007194
1.000000,35.535536,1.065885,0.091480,0.777513,0.091271,1.965686,0.158646,0.133520,0.007554
1.000000,35.635636,1.049211,0.097376,0.760937,0.097202,1.988440,0.158700,0.131122,0.009128
1.000000,35.735736,1.055144,0.093137,0.767014,0.092957,2.020435,0.159651,0.127612,0.008437
1.000000,35.835836,1.068524,0.095335,0.780408,0.095127,2.033758,0.161227,0.127316,0.007553
1.000000,35.935936,1.065264,0.092538,0.777141,0.092345,2.042310,0.162110,0.127466,0.008313
1.000000,36.036036,1.055271,0.090952,0.767367,0.090854,2.054532,0.161145,0.122127,0.007532
1.000000,36.136136,1.060200,0.091621,0.772530,0.091658,2.062846,0.163438,0.116459,0.005117
1.000000,36.236236,1.061860,0.089101,0.774243,0.089208,2.075987,0.164479,0.115149,0.004663
1.000000,36.336336,1.052955,0.088805,0.765180,0.088811,2.089731,0.160365,0.119018,0.005604
1.000000,36.436436,1.059521,0.090629,0.771514,0.090549,2.097555,0.149477,0.124706,0.005532
1.000000,36.536537,1.064031,0.090645,0.776036,0.090521,2.114243,0.146242,0.124432,0.004866
1.000000,36.636637,1.064218,0.089897,0.776295,0.089615,2.130605,0.148406,0.122557,0.009371
1.000000,36.736737,1.060751,0.088557,0.772629,0.088177,2.140302,0.151248,0.127273,0.012581
1.000000,36.836837,1.061104,0.087837,0.772722,0.087522,2.159449,0.156349,0.133685,0.011032
1.000000,36.936937,1.059638,0.085260,0.771042,0.084927,2.164225,0.161514,0.138844,0.010677
1.000000,37.037037,1.064313,0.091068,0.775770,0.090789,2.178749,0.163499,0.137599,0.009728
1.000000,37.137137,1.056388,0.088909,0.768015,0.088733,2.190445,0.161093,0.133524,0.008671
1.000000,37.237237,1.065024,0.087885,0.776711,0.087784,2.197865,0.161974,0.132056,0.009851
1.000000,37.337337,1.068571,0.088179,0.780235,0.088131,2.213572,0.160441,0.132585,0.010272
1.000000,37.437437,1.071757,0.084135,0.783353,0.084062,2.218947,0.155199,0.134212,0.010926
1.000000,37.537538,1.056007,0.087535,0.767495,0.087427,2.219809,0.148342,0.136657,0.014170
1.000000,37.637638,1.059407,0.088092,0.770881,0.087929,2.222264,0.151036,0.136937,0.016094
1.000000,37.737738,1.052831,0.090903,0.764372,0.090779,2.237944,0.157263,0.135335,0.015536
1.000000,37.837838,1.050440,0.089109,0.761965,0.088984,2.266428,0.160270,0.135833,0.012484
1.000000,37.937938,1.064098,0.087644,0.775633,0.087542,2.286286,0.160215,0.135704,0.010120
1.000000,38.038038,1.062528,0.091684,0.774192,0.091577,2.287189,0.158774,0.132617,0.008936
1.000000,38.138138,1.058027,0.089414,0.769769,0.089312,2.316947,0.157542,0.130758,0.007873
1.000000,38.238238,1.054463,0.086334,0.766308,0.086195,2.346382,0.157504,0.128238,0.008039
1.000000,38.338338,1.054409,0.087632,0.766256,0.087423,2.361069,0.158667,0.128146,0.010034
1.000000,38.438438,1.057556,0.091460,0.769163,0.091205,2.371924,0.164237,0.133969,0.009956
1.000000,38.538539,1.060549,0.089614,0.772088,0.089370,2.378738,0.166200,0.135683,0.007801
1.000000,38.638639,1.063403,0.089006,0.775009,0.088743,2.404117,0.164685,0.134049,0.008134
1.000000,38.738739,1.052793,0.088993,0.764376,0.088686,2.414911,0.162936,0.134548,0.010433
1.000000,38.838839,1.049330,0.088629,0.760914,0.088325,2.428664,0.161188,0.134548,0.009728
1.000000,38.938939,1.048802,0.088445,0.760300,0.088146,2.445582,0.163775,0.136654,0.008664
1.000000,39.039039,1.052564,0.087809,0.763847,0.087519,2.462439,0.161780,0.141805,0.009453
1.000000,39.139139,1.054628,0.089687,0.765791,0.089410,2.468566,0.155591,0.144669,0.010483
1.000000,39.239239,1.050108,0.087262,0.761312,0.086995,2.480442,0.157826,0.143644,0.011103
1.000000,39.339339,1.054061,0.088607,0.765393,0.088300,2.493625,0.161892,0.140589,0.010623
1.000000,39.439439,1.053087,0.089035,0.764492,0.088759,2.503763,0.159531,0.138858,0.009556
1.000000,39.539540,1.052868,0.088271,0.764493,0.088165,2.509272,0.159805,0.133644,0.005786
1.000000,39.639640,1.036944,0.087034,0.748994,0.087002,2.519785,0.163940,0.123327,0.003149
1.000000,39.739740,1.049767,0.087236,0.761950,0.087051,2.523422,0.161223,0.120071,0.005551
1.000000,39.839840,1.048271,0.086657,0.760209,0.086494,2.543723,0.159852,0.126045,0.005690
1.000000,39.939940,1.048685,0.083909,0.760329,0.083854,2.575632,0.154688,0.133151,0.006523
1.000000,40.040040,1.062814,0.085278,0.774432,0.085169,2.579552,0.161653,0.133787,0.007425
1.000000,40.140140,1.047749,0.092179,0.759450,0.091983,2.587471,0.161587,0.131754,0.007289
1.000000,40.240240,1.051662,0.088820,0.763350,0.088581,2.604600,0.160269,0.132057,0.008462
1.000000,40.340340,1.055162,0.084622,0.766860,0.084370,2.609015,0.160556,0.131785,0.009448
1.000000,40.440440,1.057910,0.085045,0.769674,0.084874,2.622701,0.154992,0.130194,0.008958
1.000000,40.540541,1.050415,0.089025,0.762241,0.088901,2.641489,0.152109,0.128729,0.006615
1.000000,40.640641,1.052448,0.087534,0.764291,0.087417,2.658550,0.153186,0.128357,0.005614
1.000000,40.740741,1.050629,0.085597,0.762513,0.085507,2.679782,0.158377,0.127370,0.005599
1.000000,40.840841,1.043432,0.084570,0.755422,0.084534,2.690172,0.161373,0.124784,0.004246
1.000000,40.940941,1.046951,0.084349,0.758873,0.084300,2.689044,0.157836,0.126464,0.002961
1.000000,41.041041,1.041084,0.088279,0.752744,0.088191,2.689046,0.160064,0.132825,0.004368
1.000000,41.141141,1.046719,0.088589,0.758257,0.088529,2.691423,0.165941,0.135767,0.005162
1.000000,41.241241,1.041000,0.089520,0.752614,0.089527,2.715432,0.166390,0.133948,0.003645
1.000000,41.341341,1.044621,0.088773,0.756430,0.088826,2.751756,0.156564,0.129210,0.004099
1.000000,41.441441,1.045682,0.085917,0.757530,0.086010,2.772917,0.156709,0.128210,0.006531
1.000000,41.541542,1.047289,0.090081,0.759080,0.090169,2.787083,0.156318,0.129632,0.006107
1.000000,41.641642,1.057813,0.093544,0.769591,0.093569,2.798164,0.156224,0.129958,0.004557
1.000000,41.741742,1.050498,0.093617,0.762131,0.093573,2.812853,0.157569,0.133461,0.005340
1.000000,41.841842,1.051616,0.092321,0.763122,0.092250,2.827432,0.157867,0.136554,0.004448
1.000000,41.941942,1.044609,0.092736,0.756174,0.092639,2.837293,0.158796,0.135132,0.003315
1.000000,42.042042,1.044558,0.091703,0.756285,0.091563,2.841173,0.159407,0.131214,0.003832
1.000000,42.142142,1.053284,0.089346,0.765213,0.089240,2.853681,0.162039,0.126321,0.002836
1.000000,42.242242,1.049046,0.089586,0.760996,0.089506,2.860454,0.159905,0.125801,0.002071
1.000000,42.342342,1.045619,0.089776,0.757338,0.089685,2.862462,0.154714,0.131418,0.003798
1.000000,42.442442,1.046654,0.092128,0.758175,0.092024,2.887073,0.159188,0.136198,0.003988
1.000000,42.542543,1.060120,0.086381,0.771387,0.086263,2.913284,0.162454,0.142315,0.003386
1.000000,42.642643,1.058603,0.085835,0.769772,0.085810,2.917848,0.161580,0.144668,0.003057
1.000000,42.742743,1.050006,0.085803,0.761393,0.085764,2.926444,0.158842,0.139425,0.003646
1.000000,42.842843,1.047869,0.085618,0.759539,0.085483,2.943956,0.147209,0.132572,0.003937
1.000000,42.942943,1.047215,0.085861,0.759068,0.085685,2.955999,0.148709,0.128117,0.005339
1.000000,43.043043,1.050746,0.086180,0.762658,0.085989,2.962701,0.154132,0.126663,0.006761
1.000000,43.143143,1.051994,0.086929,0.763927,0.086818,2.983924,0.158917,0.126176,0.005348
1.000000,43.243243,1.051648,0.087748,0.763601,0.087686,3.003482,0.160904,0.125703,0.004315
1.000000,43.343343,1.043709,0.089532,0.755705,0.089442,3.020196,0.156399,0.124616,0.006301
1.000000,43.443443,1.044728,0.088655,0.756668,0.088517,3.027828,0.152115,0.125933,0.008841
1.000000,43.543544,1.055904,0.089405,0.767740,0.089297,3.033176,0.153367,0.128423,0.009932
1.000000,43.643644,1.057881,0.093174,0.769705,0.093106,3.037988,0.158041,0.128655,0.011040
1.000000,43.743744,1.043997,0.089647,0.755819,0.089485,3.063252,0.164822,0.128778,0.009539
1.000000,43.843844,1.048443,0.088031,0.760324,0.087863,3.078556,0.164379,0.127394,0.007569
1.000000,43.943944,1.038847,0.090884,0.750948,0.090788,3.090017,0.162310,0.122003,0.008167
1.000000,44.044044,1.047212,0.091800,0.759507,0.091750,3.115999,0.166754,0.117247,0.008389
1.000000,44.144144,1.052566,0.089980,0.764837,0.089879,3.129699,0.158487,0.117783,0.009588
1.000000,44.244244,1.051754,0.090350,0.763944,0.090214,3.146978,0.154396,0.119710,0.011692
1.000000,44.344344,1.049866,0.090493,0.762194,0.090409,3.147094,0.157433,0.116292,0.012335
1.000000,44.444444,1.045438,0.084821,0.757819,0.084777,3.156916,0.157498,0.115077,0.010490
1.000000,44.544545,1.047860,0.089453,0.760248,0.089527,3.163147,0.152794,0.114894,0.010074
1.000000,44.644645,1.049464,0.088092,0.761997,0.088295,3.179902,0.150096,0.111256,0.012065
1.000000,44.744745,1.053961,0.088054,0.766491,0.088252,3.189811,0.148894,0.111349,0.011762
1.000000,44.844845,1.047378,0.088516,0.759815,0.088644,3.197292,0.151196,0.113737,0.009036
1.000000,44.944945,1.051164,0.086274,0.763498,0.086444,3.211676,0.150642,0.116264,0.008675
1.000000,45.045045,1.056093,0.082655,0.768345,0.082857,3.227280,0.146942,0.118280,0.009185
1.000000,45.145145,1.045558,0.086772,0.757721,0.086941,3.232155,0.148703,0.120362,0.011773
1.000000,45.245245,1.043254,0.088068,0.755293,0.088191,3.237189,0.154199,0.123219,0.015368
1.000000,45.345345,1.041792,0.081520,0.753798,0.081559,3.250866,0.153471,0.124035,0.015771
1.000000,45.445445,1.052609,0.086602,0.764746,0.086633,3.256814,0.156922,0.120946,0.013058
1.000000,45.545546,1.044897,0.088527,0.757114,0.088535,3.254431,0.160322,0.119127,0.009816
1.000000,45.645646,1.057516,0.086313,0.769746,0.086308,3.274656,0.159281,0.118828,0.008648
1.000000,45.745746,1.058879,0.089264,0.771060,0.089280,3.289730,0.154537,0.119961,0.011333
1.000000,45.845846,1.040416,0.091818,0.752563,0.091865,3.286085,0.156561,0.120769,0.012003
1.000000,45.945946,1.048472,0.089212,0.760431,0.089311,3.301181,0.152442,0.125361,0.011146
1.000000,46.046046,1.054599,0.087253,0.766468,0.087343,3.312536,0.147510,0.127595,0.010161
1.000000,46.146146,1.050066,0.089982,0.762000,0.090107,3.322643,0.145141,0.126044,0.009363
1.000000,46.246246,1.050301,0.090928,0.762264,0.091102,3.348495,0.143527,0.125375,0.007106
1.000000,46.346346,1.050228,0.090276,0.762305,0.090434,3.360854,0.147363,0.122661,0.004659
1.000000,46.446446,1.058061,0.088699,0.770217,0.088838,3.375164,0.145454,0.120740,0.004966
1.000000,46.546547,1.048643,0.087804,0.760755,0.087994,3.383004,0.148013,0.121775,0.006642
1.000000,46.646647,1.054453,0.082234,0.766431,0.082490,3.417526,0.154961,0.125004,0.008348
1.000000,46.746747,1.058097,0.089240,0.770166,0.089467,3.440132,0.156567,0.122767,0.008317
1.000000,46.846847,1.049561,0.081732,0.761758,0.081881,3.448179,0.148944,0.119644,0.008547
1.000000,46.946947,1.052940,0.087841,0.765009,0.088048,3.460771,0.150039,0.122790,0.008318
1.000000,47.047047,1.044606,0.094055,0.756465,0.094283,3.476920,0.154006,0.127906,0.008229
1.000000,47.147147,1.047963,0.083761,0.759772,0.083891,3.489914,0.147904,0.129109,0.008460
1.000000,47.247247,1.058084,0.089916,0.769892,0.089977,3.501716,0.151386,0.129124,0.009044
1.000000,47.347347,1.057868,0.091121,0.769546,0.091167,3.505800,0.154196,0.132246,0.010045
1.000000,47.447447,1.064471,0.086528,0.776164,0.086576,3.541922,0.160623,0.131840,0.011159
1.000000,47.547548,1.055283,0.090212,0.767017,0.090248,3.543402,0.156730,0.130872,0.010906
1.000000,47.647648,1.059060,0.092094,0.770904,0.092090,3.558352,0.152933,0.128221,0.010241
1.000000,47.747748,1.060737,0.088568,0.772745,0.088596,3.557161,0.151005,0.124230,0.009929
1.000000,47.847848,1.054153,0.092047,0.766322,0.092023,3.564427,0.154052,0.120307,0.009517
1.000000,47.947948,1.048701,0.091890,0.760855,0.091835,3.576111,0.154727,0.120725,0.007557
1.000000,48.048048,1.054299,0.090016,0.766460,0.090058,3.591603,0.156980,0.120560,0.007952
1.000000,48.148148,1.053944,0.092817,0.766300,0.092893,3.602773,0.160257,0.115746,0.008407
1.000000,48.248248,1.053053,0.086938,0.765483,0.086912,3.597261,0.152933,0.113968,0.006531
1.000000,48.348348,1.056591,0.089813,0.769017,0.089770,3.606508,0.151400,0.114108,0.004834
1.000000,48.448448,1.063867,0.087085,0.776295,0.087109,3.616268,0.152577,0.114058,0.005508
1.000000,48.548549,1.053078,0.088631,0.765529,0.088728,3.654995,0.151349,0.113442,0.006406
1.000000,48.648649,1.044727,0.088474,0.757103,0.088543,3.657409,0.152195,0.115312,0.006346
1.000000,48.748749,1.051470,0.085075,0.763853,0.085158,3.666515,0.156373,0.115131,0.005701
1.000000,48.848849,1.054944,0.088696,0.767548,0.088820,3.686097,0.151250,0.109721,0.005323
1.000000,48.948949,1.045931,0.089111,0.758642,0.089179,3.691470,0.153587,0.107076,0.004498
1.000000,49.049049,1.051203,0.090757,0.763865,0.090694,3.701069,0.157674,0.108274,0.005377
1.000000,49.149149,1.056994,0.088919,0.769524,0.088861,3.713574,0.151635,0.111494,0.007362
1.000000,49.249249,1.054936,0.086858,0.767352,0.086845,3.714563,0.148397,0.114295,0.007757
1.000000,49.349349,1.055064,0.092472,0.767477,0.092416,3.718722,0.150621,0.114373,0.007389
